BR27QP,51.382927,0.005629,F,2,N,1.5,A,1.0,D,2.0,11.902000000000001,51.47, -0.0942,28.294,51.153662100000005,0.182062,810000
BR28AA,51.389873,0.056786,F,2,N,1.5,A,1.0,D,2.0,13.745999999999999,51.47, -0.0942,27.674,51.153662100000005,0.182062,685000
BR28AX,51.393444,0.052677,F,2,N,1.5,A,1.0,D,2.0,13.272,51.47, -0.0942,28.141,51.153662100000005,0.182062,975000
BR28DZ,51.384311,0.057557000000000004,F,2,N,1.5,A,1.0,S,1.3,14.195,51.47, -0.0942,27.07,51.153662100000005,0.182062,455000
BR28ER,51.386115000000004,0.04752,F,2,N,1.5,A,1.0,S,1.3,13.548,51.47, -0.0942,27.49,51.153662100000005,0.182062,530000
BR28LQ,51.378677,0.044472000000000005,F,2,N,1.5,A,1.0,S,1.3,13.984000000000002,51.47, -0.0942,26.789,51.153662100000005,0.182062,310000
BR28NU,51.375409000000005,0.049801,F,2,N,1.5,A,1.0,S,1.3,14.503,51.47, -0.0942,26.318,51.153662100000005,0.182062,435000
BR28PG,51.373021,0.043904,F,2,N,1.5,A,1.0,S,1.3,14.422,51.47, -0.0942,26.218000000000004,51.153662100000005,0.182062,805000
BR28PL,51.368531,0.039954,F,2,N,1.5,A,1.0,T,1.4,14.623,51.47, -0.0942,25.858,51.153662100000005,0.182062,580000
BR28PN,51.371968,0.040897,F,2,N,1.5,A,1.0,D,2.0,14.373,51.47, -0.0942,26.186,51.153662100000005,0.182062,540000
BR28QA,51.367592,0.040128,F,2,N,1.5,A,1.0,S,1.3,14.712,51.47, -0.0942,25.756999999999998,51.153662100000005,0.182062,750000
BR28QG,51.370251,0.045489999999999996,F,2,N,1.5,A,1.0,S,1.3,14.725999999999999,51.47, -0.0942,25.891,51.153662100000005,0.182062,665000
BR29AT,51.393019,0.014421999999999999,F,2,N,1.5,A,1.0,D,2.0,11.401,51.47, -0.0942,29.058000000000003,51.153662100000005,0.182062,980000
BR29AW,51.39727,0.016708,F,2,N,1.5,B,2.5,O,7.0,11.159,51.47, -0.0942,29.429000000000002,51.153662100000005,0.182062,1025000
BR29DA,51.391531,0.009972,F,2,N,1.5,A,1.0,T,1.4,11.325999999999999,51.47, -0.0942,29.033,51.153662100000005,0.182062,380000
BR29DP,51.389812,0.006936,F,2,N,1.5,A,1.0,S,1.3,11.343,51.47, -0.0942,28.947,51.153662100000005,0.182062,575000
BR29DR,51.38889,0.010331,L,1,N,1.5,A,1.0,T,1.4,11.57,51.47, -0.0942,28.755,51.153662100000005,0.182062,370000
BR29EE,51.39043,0.017025,F,2,N,1.5,A,1.0,D,2.0,11.735999999999999,51.47, -0.0942,28.721999999999998,51.153662100000005,0.182062,1150000
BR29FL,51.395484,0.027454000000000003,F,2,N,1.5,A,1.0,S,1.3,11.823,51.47, -0.0942,28.96,51.153662100000005,0.182062,618000
BR29GE,51.39713,0.020137000000000002,F,2,N,1.5,A,1.0,T,1.4,11.335,51.47, -0.0942,29.322,51.153662100000005,0.182062,600000
BR29GQ,51.387305,0.03859,F,2,N,1.5,A,1.0,S,1.3,13.012,51.47, -0.0942,27.831,51.153662100000005,0.182062,480000
BR29GS,51.387364,0.039326,F,2,N,1.5,A,1.0,T,1.4,13.043,51.47, -0.0942,27.819000000000003,51.153662100000005,0.182062,516500
BR29JN,51.397525,0.025387,F,2,N,1.5,B,2.5,T,1.4,11.561,51.47, -0.0942,29.224,51.153662100000005,0.182062,390000
BR29JS,51.399353999999995,0.021543,F,2,N,1.5,A,1.0,T,1.4,11.229000000000001,51.47, -0.0942,29.513,51.153662100000005,0.182062,653000
BR29LF,51.397255,0.027445999999999998,F,2,N,1.5,A,1.0,T,1.4,11.685,51.47, -0.0942,29.143,51.153662100000005,0.182062,380000
BR29LL,51.398444,0.029425,F,2,N,1.5,A,1.0,S,1.3,11.694,51.47, -0.0942,29.215999999999998,51.153662100000005,0.182062,560000
BR29PP,51.389716,0.039574,F,2,N,1.5,A,1.0,T,1.4,12.873,51.47, -0.0942,28.057,51.153662100000005,0.182062,475000
BR29PY,51.390413,0.039820999999999995,F,2,N,1.5,A,1.0,T,1.4,12.831,51.47, -0.0942,28.124000000000002,51.153662100000005,0.182062,427500
BR29QS,51.394436,0.034451,F,2,N,1.5,A,1.0,S,1.3,12.253,51.47, -0.0942,28.674,51.153662100000005,0.182062,415000
BR29QZ,51.396204,0.039302,F,2,N,1.5,A,1.0,S,1.3,12.369000000000002,51.47, -0.0942,28.74,51.153662100000005,0.182062,625000
BR29RF,51.396153000000005,0.035505,F,2,N,1.5,A,1.0,T,1.4,12.177,51.47, -0.0942,28.826999999999998,51.153662100000005,0.182062,527500
BR29SG,51.393533000000005,0.039298,F,2,N,1.5,A,1.0,S,1.3,12.568,51.47, -0.0942,28.461,51.153662100000005,0.182062,710000
BR29SN,51.390726,0.035795999999999994,F,2,N,1.5,A,1.0,S,1.3,12.606,51.47, -0.0942,28.256,51.153662100000005,0.182062,447000
BR29UJ,51.386258000000005,0.038817000000000004,F,2,N,1.5,A,1.0,T,1.4,13.105,51.47, -0.0942,27.717,51.153662100000005,0.182062,520000
BR29UQ,51.386973,0.038029,L,1,N,1.5,A,1.0,F,1.0,13.01,51.47, -0.0942,27.811,51.153662100000005,0.182062,320000
BR31AJ,51.406048,-0.028803,F,2,N,1.5,A,1.0,T,1.4,8.433,51.47, -0.0942,30.252,51.4654953,-0.454687267,750000
BR31BY,51.41853,-0.034191,F,2,N,1.5,A,1.0,S,1.3,7.075,51.47, -0.0942,29.608,51.4654953,-0.454687267,740000
