Pcd,Lat,Long,Duration,Old Or New,Prd Category Type,Property Type,Price
SW66JZ,51.478607,-0.219126,F,N,A,T,1375000
SW66LS,51.48127,-0.223357,L,N,A,F,410000
SW66NH,51.481432,-0.220399,F,N,A,T,1775000
SW66PB,51.478789,-0.222782,F,Y,A,T,3275000
SW66PR,51.475405,-0.220302,F,N,A,T,2050000
SW66QW,51.476084,-0.211693,F,N,A,T,1150000
SW66RA,51.476978,-0.211975,F,N,A,T,1120000
SW66RB,51.476207,-0.213892,L,N,A,F,1000000
SW66RN,51.476568,-0.21045,L,N,A,F,547000
SW66SE,51.478488,-0.212425,F,N,A,T,1150000
SW66SR,51.479055,-0.213132,F,N,A,T,1060000
SW66TA,51.474521,-0.213612,F,N,B,T,1500000
SW67AR,51.478426,-0.206086,F,N,A,T,1710000
SW67BH,51.479417,-0.20622,F,N,A,T,1470000
SW67BH,51.479417,-0.20622,F,N,A,T,1500000
SW67BJ,51.479181,-0.206085,F,N,A,T,1600000
SW67BL,51.479583,-0.206458,F,N,B,T,1380500
SW67DA,51.480339,-0.206529,L,N,A,F,1100000
SW67DW,51.479391,-0.210412,L,N,A,F,615000
SW67EE,51.480657,-0.206719,L,N,A,F,390000
SW67EQ,51.481174,-0.204586,L,N,A,F,700000
SW67EQ,51.481174,-0.204586,L,N,A,F,668750
SW67EQ,51.481174,-0.204586,L,N,A,F,550000
SW67HU,51.481266,-0.206594,L,N,A,F,630000
SW67JS,51.478991,-0.208958,L,N,A,F,625000
SW67JY,51.479845,-0.210063,F,N,A,T,940000
SW67LL,51.482694,-0.212313,L,N,A,F,375000
SW67LN,51.483267,-0.209223,L,N,B,O,160000
SW67LN,51.483267,-0.209223,F,N,B,T,1200000
SW67LN,51.483267,-0.209223,L,N,B,F,420000
SW67LN,51.483267,-0.209223,L,N,B,F,420000
SW67LZ,51.481917,-0.20787,F,N,A,T,1142500
SW67NB,51.482297,-0.208094,L,N,A,F,575000
SW67NF,51.482688,-0.210101,L,N,A,F,517000
SW67NJ,51.482217,-0.211698,L,N,A,F,730000
SW67PB,51.482567,-0.215832,F,N,A,T,1097000
SW67QS,51.480473,-0.209966,L,N,A,F,630000
SW67RE,51.481537,-0.212517,F,N,B,O,5000
SW67TY,51.481333,-0.203927,F,N,A,T,1280000
SW71DR,51.500403,-0.163502,L,N,A,F,4825000
SW71DS,51.500835,-0.163668,L,N,B,O,4825000
SW72DY,51.494286,-0.177934,L,N,A,F,1200000
SW72SD,51.495375,-0.171018,F,N,A,T,9500000
SW72TA,51.494197,-0.171022,L,N,A,F,855000
SW73AL,51.490858,-0.177192,L,N,A,F,358300
SW73DE,51.489558,-0.179202,L,N,A,F,425000
SW73LR,51.492982,-0.173866,L,N,A,F,4950000
SW74AX,51.496359,-0.184031,L,N,A,F,1060000
SW74BQ,51.496878,-0.188477,L,N,A,F,2750000
SW74ND,51.492691,-0.182895,L,N,A,F,725000
SW74RH,51.496084,-0.1836,F,N,B,T,7500000
SW74SB,51.496113,-0.184276,L,N,A,F,4200000
SW74TE,51.493081,-0.181381,L,N,A,F,410000
SW75JE,51.498974,-0.180426,L,N,A,F,885000
SW75JT,51.494884,-0.17935,L,N,A,F,1700000
SW75LE,51.494806,-0.178374,L,N,A,F,2550000
SW75NF,51.495707,-0.182573,L,N,B,F,1025000
SW75PE,51.498572,-0.180572,F,N,B,O,19500000
SW75PE,51.498572,-0.180572,F,N,B,O,19500000
SW75PE,51.498572,-0.180572,F,N,B,O,19500000
SW75PE,51.498572,-0.180572,F,N,B,T,7275000
SW75PR,51.498398,-0.181559,L,N,A,F,610000
SW81DA,51.477668,-0.119236,L,N,A,F,510000
SW81DH,51.477727,-0.12125,L,N,A,F,440000
SW81ET,51.479436,-0.119062,L,N,A,F,358000
SW81HF,51.47444,-0.121543,L,N,A,F,295000
SW81HS,51.47527,-0.120559,L,N,A,F,410000
SW81JP,51.481311,-0.122139,L,N,A,F,393750
SW81LF,51.480573,-0.117014,F,N,A,T,1420000
SW81LH,51.48043,-0.117653,F,N,A,T,2200000
SW81NZ,51.481493,-0.115564,F,N,A,T,1150000
SW81NZ,51.481493,-0.115564,F,N,A,T,1265000
SW82AZ,51.485134,-0.127283,L,N,A,F,690000
SW82ES,51.47589,-0.132341,L,N,A,F,590000
SW82FD,51.485703,-0.125142,L,N,A,F,475000
SW82FG,51.485826,-0.124978,L,N,B,F,435000
SW82FS,51.480521,-0.128393,L,N,A,F,708000
SW82FY,51.481772,-0.127251,L,N,A,F,480000
SW82JE,51.485578,-0.126919,L,N,A,F,815000
SW82JE,51.485578,-0.126919,L,N,A,F,1700000
SW82JE,51.485578,-0.126919,L,N,A,F,710000
SW82JP,51.47367,-0.132994,F,N,B,F,1000000
SW82LJ,51.486157,-0.125411,L,N,A,F,1110000
SW82LP,51.486399,-0.125387,L,N,A,F,625000
SW82NX,51.475785,-0.128616,L,N,A,F,400000
SW82TR,51.47786,-0.125622,L,N,B,O,340000
SW82XT,51.469919,-0.13689,F,N,A,T,1390000
SW82XT,51.469919,-0.13689,L,N,A,F,599950
SW82XT,51.469919,-0.13689,L,N,A,F,515000
SW83JD,51.469433,-0.140798,F,N,A,T,760000
SW83LE,51.470858,-0.140538,L,N,A,F,280000
SW83PE,51.469318,-0.150607,L,N,A,T,500000
SW83PH,51.469972,-0.151574,L,N,A,F,760000
SW83PJ,51.470108,-0.15167,L,N,A,F,592000
SW83RG,51.468347,-0.150632,L,N,A,F,755000
SW83RR,51.471553,-0.14866,L,N,A,F,560000
SW84DE,51.474944,-0.140746,F,N,B,O,2700000
SW84EB,51.479048,-0.14153,L,N,A,F,370000
SW84HR,51.474037,-0.135124,L,N,A,F,435000
SW84JP,51.476498,-0.138897,L,N,A,F,375000
SW84RJ,51.477424,-0.13212,L,N,A,F,650000
SW85BY,51.484271,-0.130688,L,N,A,F,645000
SW90BG,51.475734,-0.11753,L,N,B,F,415000
SW90BZ,51.475813,-0.116835,L,N,A,F,432500
SW90FG,51.46621,-0.114668,L,N,A,F,530000
SW90LP,51.479484,-0.113084,L,N,A,F,500000
SW90LS,51.480175,-0.112983,L,N,A,F,787000
SW90NB,51.474176,-0.115132,L,N,A,F,333000
SW90RF,51.476317,-0.115231,L,N,A,F,418000
SW90RH,51.475532,-0.115609,L,N,A,F,475000
SW90SR,51.470322,-0.11876,L,N,A,F,380000
SW90TA,51.468084,-0.117085,F,N,A,D,1413000
SW90TR,51.46722,-0.116527,L,N,A,F,350000
SW90UD,51.468681,-0.115675,L,N,A,F,405000
SW90UZ,51.467638,-0.116279,L,N,A,F,480000
SW90XZ,51.465607,-0.115758,L,N,A,F,410000
SW96BW,51.472815,-0.110479,L,N,A,F,499950
SW96ES,51.478822,-0.107711,L,N,A,F,422000
SW96EX,51.47845,-0.106948,L,N,A,F,350000
SW96HP,51.476793,-0.107895,F,N,A,T,925000
SW96HS,51.476516,-0.10916,F,N,A,T,910000
SW96HY,51.477228,-0.108093,L,N,A,F,595000
SW96JZ,51.475641,-0.111183,L,N,A,F,405000
SW96NJ,51.478091,-0.105854,L,N,A,F,347500
SW96NL,51.471982,-0.109059,F,N,A,T,570000
SW96PY,51.473098,-0.111893,F,N,A,T,575000
SW96SW,51.471238,-0.106973,L,N,A,F,680000
SW96TH,51.471223,-0.105969,F,N,A,T,1015000
SW96UQ,51.47676,-0.101964,F,N,A,T,825000
SW97AZ,51.475662,-0.105782,L,N,A,F,593575
SW97LZ,51.466034,-0.111566,L,N,A,F,602500
SW97RH,51.475067,-0.107884,L,N,A,F,595000
SW97RH,51.475067,-0.107884,L,N,A,F,625000
SW97TN,51.468441,-0.105246,L,N,A,F,415000
SW98DG,51.462065,-0.116984,L,N,A,F,470000
SW98DG,51.462065,-0.116984,F,N,B,O,7500000
SW98DP,51.461096,-0.119327,L,N,A,F,470000
SW98SE,51.463968,-0.105604,L,N,B,F,235000
SW99AL,51.468518,-0.128525,L,N,A,F,999950
SW99BP,51.468857,-0.126121,L,N,A,F,440000
SW99BT,51.466565,-0.128334,L,N,A,F,775000
SW99DE,51.468347,-0.122355,L,N,A,F,475000
SW99HZ,51.467874,-0.119768,F,N,A,S,1150000
SW99HZ,51.467874,-0.119768,F,N,A,T,950000
SW99JB,51.467049,-0.122066,L,N,A,F,495000
SW99NW,51.464769,-0.128508,F,N,A,T,1294995
TN147QA,51.314816,0.074766,F,N,A,D,2100000
TN147QB,51.317688,0.074078,L,N,A,F,430000
TN147QX,51.334706,0.073424,F,N,A,D,575000
TN162HU,51.294791,0.073576,F,N,A,D,639000
TN162HW,51.295144,0.054056,F,N,A,D,490000
TN162NW,51.306457,0.030873,F,N,A,S,445000
TN163BA,51.310321,0.035707,L,N,B,O,2000
TN163BU,51.319146,0.027788,F,N,A,D,367500
TN163BX,51.317416,0.028501,F,N,A,D,400000
TN163DD,51.316163,0.027126,F,N,A,D,587500
TN163DF,51.314425,0.028829,F,N,A,D,425000
TN163DN,51.316136,0.026077,F,N,A,S,405000
TN163EW,51.330249,0.022249,F,N,A,D,650000
TN163FJ,51.312429,0.035499,L,N,A,F,319950
TN163GG,51.33202,0.025902,L,N,A,F,108000
TN163HH,51.305061,0.042361,F,N,A,D,590000
TN163HS,51.305928,0.043174,F,N,A,D,750000
TN163LY,51.314677,0.040176,F,N,A,S,475000
TN163PH,51.307504,0.023932,F,N,A,T,368000
TN163QA,51.307914,0.028297,F,N,A,D,725000
TN163QD,51.307581,0.030378,F,N,A,S,370000
TN163QL,51.306709,0.028287,F,N,A,T,370000
TN163QN,51.306163,0.029684,F,N,A,T,375000
TN163QS,51.302723,0.020609,F,N,A,T,410000
TN163QW,51.308146,0.027332,F,N,A,S,367000
TN163TD,51.303826,0.039996,F,N,A,S,490000
TN163TY,51.313657,0.031593,F,N,A,D,420000
TN163UG,51.310908,0.031443,F,N,A,T,400000
TN163UQ,51.313218,0.030999,F,N,A,T,350000
TN163UQ,51.313218,0.030999,F,N,A,T,322500
TN163XG,51.312861,0.022489,F,N,A,S,443000
TN163XU,51.313931,0.026152,F,N,A,D,500000
TW105BS,51.462213,-0.278686,F,N,A,D,2550000
TW105DA,51.42798,-0.296637,F,N,A,T,1480000
TW105DE,51.465071,-0.283517,L,N,A,F,630000
TW105DH,51.463547,-0.283228,L,N,B,F,515000
TW105EE,51.465056,-0.280005,F,N,A,S,1280000
TW106AN,51.458468,-0.301196,F,N,A,D,2650000
TW106DE,51.460608,-0.296222,F,N,A,T,985000
TW106DG,51.461822,-0.295003,F,N,A,T,832000
TW106DP,51.460587,-0.295431,F,N,A,T,749000
TW106DU,51.461072,-0.295385,F,N,A,T,1100000
TW106EN,51.458938,-0.291462,F,N,A,D,4875000
TW106HF,51.458869,-0.289853,F,N,A,D,3000000
TW106HQ,51.457813,-0.292627,F,N,B,D,5950000
TW106LJ,51.454617,-0.293005,F,N,A,S,1375000
TW106LJ,51.454617,-0.293005,F,N,A,T,1298000
TW106LL,51.456852,-0.296449,L,N,A,F,690000
TW106LN,51.460214,-0.296957,L,N,A,F,620000
TW106LR,51.457066,-0.295678,L,N,A,F,770000
TW106PN,51.457564,-0.297171,L,N,A,F,655000
TW106QA,51.457611,-0.300422,L,N,A,F,1465000
TW106QL,51.454204,-0.296159,F,N,A,S,2295000
TW106RN,51.452203,-0.298291,L,N,A,F,420000
TW106UH,51.45705,-0.304502,L,N,A,F,330000
TW107UL,51.435322,-0.318744,F,N,A,T,560000
TW107YW,51.432098,-0.317179,F,N,A,D,600000
TW110BA,51.423788,-0.332185,F,N,A,T,850000
TW110DG,51.420944,-0.328851,L,N,A,F,565000
TW110HS,51.424183,-0.33906,L,N,A,F,279000
TW110JQ,51.424483,-0.335511,L,N,A,F,450000
TW110LA,51.427328,-0.347821,F,N,A,D,1950000
TW110LF,51.426613,-0.34684,F,N,A,T,800000
TW110NT,51.428256,-0.34353,L,N,B,F,440000
TW110PG,51.428379,-0.347755,L,N,A,F,440000
TW110SU,51.432783,-0.348257,F,N,A,S,950000
TW118AS,51.430916,-0.330055,F,N,A,S,1200000
TW118AT,51.431662,-0.331308,L,N,B,F,447000
TW118DR,51.428528,-0.32843,F,N,A,T,2540000
TW118HQ,51.42809,-0.329892,F,N,A,T,607000
TW118JD,51.427124,-0.329618,L,N,A,F,355000
TW118LL,51.430161,-0.337059,L,N,A,F,198000
TW118NG,51.432743,-0.332074,F,N,A,S,1612000
TW118NJ,51.432301,-0.337068,F,N,A,T,639000
TW118NY,51.429477,-0.335775,L,N,A,F,276000
TW118PB,51.427038,-0.336871,L,N,A,F,450000
TW118PB,51.427038,-0.336871,F,N,A,S,975000
TW118PJ,51.427054,-0.338596,L,N,A,F,330000
TW118PJ,51.427054,-0.338596,F,N,A,T,845000
TW118PL,51.426506,-0.338645,F,N,A,T,549000
TW118SB,51.431935,-0.339757,F,N,A,T,665500
TW118SH,51.431905,-0.34334,F,N,A,T,650000
TW118SN,51.431443,-0.343731,F,N,A,T,702500
TW118SP,51.430959,-0.343231,F,N,A,S,865000
TW118SS,51.43073,-0.341009,F,N,A,T,790000
TW118ST,51.430307,-0.341003,L,N,A,F,317500
TW118ST,51.430307,-0.341003,F,N,B,O,500
TW118SY,51.430455,-0.343234,F,N,A,T,625000
TW118TA,51.429644,-0.341825,F,N,A,T,915000
TW118TP,51.428202,-0.342223,L,N,A,F,410000
TW119AA,51.425221,-0.33237,F,N,B,O,400000
TW119AF,51.424853,-0.331211,F,N,A,T,1095000
TW119AH,51.425708,-0.331856,F,N,A,T,1308000
TW119AN,51.426472,-0.331181,F,N,A,T,1050000
TW119AR,51.42598,-0.329487,F,N,A,T,675000
TW119BZ,51.420159,-0.32235,F,N,A,S,1665000
TW119DL,51.418482,-0.320167,F,N,A,T,657500
TW119DY,51.421605,-0.319765,L,N,A,F,475000
TW119EP,51.42304,-0.325121,F,N,A,S,837500
TW119HN,51.424644,-0.324703,F,N,A,D,2180000
TW119JQ,51.41884,-0.316933,F,N,A,T,1185000
TW119LL,51.422678,-0.31741,F,N,A,T,770000
TW119LN,51.423005,-0.315744,F,N,A,T,580000
TW119LY,51.423596,-0.319333,F,N,A,S,1532000
TW119NE,51.421433,-0.314623,L,N,A,F,500000
TW119PA,51.424678,-0.318919,F,N,A,D,1380000
TW119PA,51.424678,-0.318919,F,N,A,S,1295000
TW119PR,51.419963,-0.31436,F,N,A,T,1600000
TW119RH,51.420286,-0.311803,L,N,A,F,390000
TW119RR,51.419362,-0.310096,L,N,A,T,832500
TW119RS,51.418839,-0.308764,L,N,A,T,950000
TW11BB,51.449668,-0.332198,F,N,A,S,595000
TW11EG,51.451774,-0.330992,L,N,A,F,330000
TW11EL,51.453532,-0.33195,F,N,A,S,1030000
TW11FE,,-0.3308,L,Y,A,F,600000
TW11HW,51.451224,-0.329047,F,N,A,D,1150178
TW11JE,51.456315,-0.326624,F,N,A,T,637500
TW11JG,51.456085,-0.324962,F,N,A,T,965000
TW11JR,51.454966,-0.324053,L,N,A,F,600000
TW11LG,51.455774,-0.324585,F,N,A,T,1165000
TW11LU,51.458243,-0.323084,F,N,A,S,1550000
TW11NP,51.458404,-0.322365,L,N,A,F,340000
TW11NQ,51.459951,-0.324907,F,N,A,T,1015000
TW11PA,51.460275,-0.32491,L,N,A,F,370000
TW11PA,51.460275,-0.32491,F,N,A,T,995000
TW11PF,51.463485,-0.324317,F,N,A,S,940000
TW11PH,51.461455,-0.32573,F,N,A,S,906950
TW11PR,51.461716,-0.323245,F,N,A,F,800000
TW11PZ,51.462721,-0.320559,F,N,A,T,2580000
TW11RX,51.457405,-0.317918,F,N,A,D,2050000
TW121AD,51.43282,-0.372742,F,N,A,S,610000
TW121AU,51.432954,-0.368795,F,N,A,T,540000
TW121BG,51.430109,-0.365357,F,N,A,S,1250000
TW121HN,51.42827,-0.360503,F,N,A,S,1162500
TW121JT,51.432323,-0.352,L,N,A,F,400000
TW121JT,51.432323,-0.352,F,N,A,T,550000
TW121JY,51.432056,-0.352779,L,N,A,F,350000
TW121LA,51.431114,-0.354259,F,N,A,T,808500
TW121NE,51.42352,-0.354561,L,N,A,F,1200000
TW121QE,51.42403,-0.359519,F,N,A,T,725000
TW121QW,51.426152,-0.361428,F,N,A,S,595000
TW121SP,51.426594,-0.363455,L,N,A,F,430000
TW122AJ,51.415052,-0.372136,F,N,A,T,885000
TW122AP,51.41595,-0.370795,L,N,A,F,227000
TW122AQ,51.414443,-0.371079,L,N,A,F,320000
TW122DP,51.413318,-0.366445,F,N,A,T,640000
TW122EG,51.414181,-0.36003,F,N,B,O,1550000
TW122FB,51.414021,-0.368477,F,N,A,S,780000
TW122JB,51.417012,-0.374741,F,N,A,T,615000
TW122JB,51.417012,-0.374741,F,N,A,T,620000
TW122JB,51.417012,-0.374741,F,N,A,T,490000
TW122JB,51.417012,-0.374741,F,N,A,T,683381
TW122JH,51.419421,-0.375317,F,N,A,T,1055000
TW122JL,51.421644,-0.37672,F,N,A,T,920000
TW122JS,51.419338,-0.3745,F,N,A,S,875000
TW122PL,51.419431,-0.377345,F,N,A,S,835000
TW122PS,51.418405,-0.381782,F,N,A,S,582000
TW122QY,51.420216,-0.378151,F,N,A,S,680000
TW122SX,51.416569,-0.359096,F,N,A,D,1200000
TW122TH,51.417389,-0.363021,F,N,A,D,980000
TW122TJ,51.417675,-0.361659,F,N,A,D,1525000
TW122UJ,51.421125,-0.363348,F,N,A,S,1325000
TW122UQ,51.419719,-0.365052,F,N,A,S,1000000
TW122UQ,51.419719,-0.365052,F,N,A,S,1170000
TW123AD,51.424407,-0.36267,F,N,A,D,1540000
TW123AL,51.422718,-0.364729,F,N,A,S,1100000
TW123BQ,51.422434,-0.373384,F,N,A,T,765000
TW123DL,51.425753,-0.365729,F,N,A,T,620000
TW123EL,51.430423,-0.378883,F,N,A,D,595000
TW123JU,51.430185,-0.379194,F,N,A,S,620000
TW123JZ,51.43103,-0.380502,L,N,A,F,249950
TW123NR,51.422777,-0.381268,F,N,A,T,499950
TW123PL,51.424169,-0.383793,F,N,A,T,322500
TW123PQ,51.423824,-0.382195,F,N,A,T,670000
TW123UX,51.427511,-0.386121,F,N,A,T,360000
TW123XP,51.426522,-0.385537,F,N,A,T,260000
TW123XS,51.426988,-0.384715,L,N,B,F,200000
TW123YY,51.427412,-0.379651,L,N,A,F,312000
TW12AN,51.454866,-0.318364,L,N,A,F,694000
TW12AR,51.454999,-0.315091,L,N,A,F,537500
TW12AX,51.455894,-0.316679,L,N,A,F,380000
TW12BD,51.456555,-0.316971,L,N,A,F,420000
TW12HQ,51.453657,-0.306801,F,N,A,T,1895000
TW12HU,51.455881,-0.30705,L,N,A,F,900000
TW12LW,51.454755,-0.313151,F,N,A,T,1290000
TW12NP,51.453187,-0.313497,F,N,A,D,1455000
TW12PF,51.453519,-0.312232,L,N,B,O,650000
TW12QT,51.453853,-0.317963,F,N,A,T,1370000
TW12QX,51.453358,-0.31729,L,N,A,F,500000
TW12QX,51.453358,-0.31729,F,N,A,D,2100000
TW12TN,51.453764,-0.306135,F,N,A,T,1780000
TW134ED,51.442895,-0.41702,F,N,B,S,330000
TW134EF,51.442291,-0.419573,F,N,A,T,442000
TW134GT,51.444466,-0.411497,L,N,A,F,268000
TW134JL,51.442634,-0.416338,F,N,B,T,375000
TW134JP,51.445634,-0.417385,F,N,A,T,330000
TW134JW,51.444664,-0.415491,F,N,B,T,355000
TW134LD,51.440734,-0.422792,F,N,A,S,400000
TW134LP,51.443962,-0.423415,F,N,A,S,328000
TW134PF,51.435981,-0.420402,L,N,A,F,250000
TW134QE,51.434684,-0.420958,F,N,A,T,428000
TW134QS,51.436169,-0.423698,F,N,A,T,438000
TW134RN,51.436021,-0.426738,L,N,B,O,275000
TW134RS,51.435422,-0.427651,F,N,B,O,10200000
TW134TF,51.443698,-0.425237,L,N,B,F,225000
TW135BZ,51.448572,-0.401281,F,N,A,T,328000
TW135HE,51.444456,-0.392316,F,N,B,T,495000
TW135HG,51.444033,-0.390302,F,N,A,S,460000
TW135HH,51.444232,-0.391705,L,N,A,F,265000
TW135JP,51.44182,-0.387588,F,N,A,T,340000
TW135JX,51.439085,-0.380303,F,N,A,S,495000
TW135PL,51.440356,-0.380575,F,N,A,T,370000
TW136AP,51.439948,-0.387524,L,N,A,F,180000
TW136BG,51.436992,-0.380485,F,N,B,T,600000
TW136BG,51.436992,-0.380485,F,N,B,T,600000
TW136BG,51.436992,-0.380485,F,N,B,O,600000
TW136BG,51.436992,-0.380485,F,N,B,O,600000
TW136BW,51.438619,-0.382391,F,N,A,T,365000
TW136JL,51.43649,-0.386509,F,N,A,S,430000
TW136JR,51.43627,-0.385553,L,N,B,F,263000
TW136LD,51.435608,-0.379275,L,N,A,F,195000
TW136LY,51.433054,-0.3884,F,N,A,T,362500
TW136LZ,51.432145,-0.388979,F,N,A,S,475000
TW136NB,51.432749,-0.387807,F,N,A,T,445000
TW136QR,51.434569,-0.386074,F,N,A,T,330000
TW136RY,51.432055,-0.392924,F,N,A,S,420000
TW136TJ,51.430082,-0.387426,F,N,A,S,353000
TW136TR,51.429414,-0.39047,L,N,B,F,277000
TW136UF,51.427186,-0.392591,L,N,A,F,285000
TW137BG,51.438213,-0.404635,L,N,A,F,284950
TW137DA,51.435795,-0.404058,F,N,A,T,440000
TW137HB,51.436743,-0.41024,L,N,A,F,162000
TW137JE,51.436284,-0.418888,L,N,A,F,300000
TW137JH,51.436691,-0.416356,F,N,B,S,465000
TW137LA,51.438559,-0.415529,F,N,A,S,440000
TW137LG,51.438857,-0.414339,F,N,A,S,470000
TW13AF,51.4507,-0.323821,F,N,A,S,999950
TW13BJ,51.450461,-0.318433,F,N,A,T,566500
TW13EE,51.454435,-0.319611,L,N,A,F,250000
TW13EH,51.453554,-0.319074,L,N,A,F,600000
TW13ER,51.451924,-0.318897,L,N,A,F,775000
TW13HU,51.453402,-0.320973,F,N,A,T,1510000
TW13HY,51.454329,-0.321017,L,N,A,F,510000
TW13JF,51.450955,-0.327223,L,N,A,F,335000
TW13NP,51.446265,-0.327509,L,N,A,T,300000
TW13NU,51.446429,-0.327006,F,N,A,T,690000
TW13PA,51.449369,-0.325697,L,N,A,F,610000
TW140AL,51.451189,-0.401362,F,N,B,T,345000
TW140EW,51.455185,-0.401582,F,N,A,T,378000
TW140HB,51.457838,-0.402267,F,N,A,T,365000
TW140JZ,51.457699,-0.404575,L,N,A,F,295000
TW140PZ,51.46541,-0.416183,F,N,B,O,3270000
TW148EN,51.44945,-0.439776,F,N,A,T,339900
TW148ES,51.45027,-0.435848,F,N,A,S,459999
TW148HH,51.454211,-0.428675,L,N,A,F,195000
TW148HJ,51.454525,-0.429902,L,N,A,F,218000
TW148JA,51.455678,-0.436109,F,N,A,S,442500
TW148LH,51.455644,-0.441666,L,N,B,F,287000
TW148LW,51.455342,-0.439906,F,N,A,S,369950
TW148PG,51.450319,-0.444251,F,N,A,S,410000
TW148SA,51.449385,-0.432208,F,N,A,S,350000
TW148SE,51.448651,-0.43042,L,N,A,T,201000
TW149BW,51.449408,-0.413895,L,N,B,F,270000
TW149ED,51.457212,-0.412408,F,N,A,S,475000
TW149HF,51.45544,-0.419738,F,N,A,D,450000
TW149HR,51.455796,-0.420129,F,N,B,T,430000
TW149LQ,51.455716,-0.411524,F,N,A,S,440000
TW149NS,51.453092,-0.418351,F,N,B,T,430000
TW149NX,51.452614,-0.419519,F,N,A,S,460000
TW149QJ,51.447395,-0.424649,F,N,A,T,330000
TW149QU,51.463385,-0.426776,F,N,A,T,380000
TW149SP,51.456018,-0.431319,F,N,A,S,374999
TW14HZ,51.44637,-0.336722,F,N,A,T,899950
TW14RG,51.440577,-0.335343,F,N,A,T,1250000
TW25BB,51.44208,-0.352023,F,N,A,T,582500
TW25HE,51.440909,-0.3589,F,N,A,S,730000
TW25HJ,51.440705,-0.360353,F,N,A,T,550000
TW25LJ,51.440268,-0.3517,F,N,B,D,600000
TW25LP,51.437869,-0.353067,F,N,A,S,920000
TW25NA,51.440467,-0.350498,F,N,A,T,700000
TW25NJ,51.436935,-0.350604,F,N,B,O,706500
TW25NP,51.437063,-0.347599,L,N,B,O,3620000
TW25PD,51.437126,-0.356532,F,N,A,S,1030000
TW25SZ,51.443763,-0.339314,L,N,A,F,500000
TW26AN,51.445424,-0.376395,F,N,A,T,545000
TW26BU,51.445891,-0.373788,L,N,B,O,603000
TW26BU,51.445891,-0.373788,F,N,A,S,690000
TW26BY,51.444132,-0.369462,F,N,A,T,575000
TW26DQ,51.444839,-0.369897,F,N,A,S,615000
TW26HP,51.448588,-0.361431,F,N,A,S,770000
TW26ND,51.44622,-0.354176,F,N,A,T,700000
TW26NS,51.448372,-0.351796,F,N,A,T,530000
TW26NY,51.444673,-0.347095,L,N,A,F,425000
TW26PD,51.445935,-0.347308,F,N,A,T,590000
TW26PL,51.447486,-0.352764,F,N,A,T,610000
TW26PW,51.447164,-0.35479,F,N,B,T,540000
TW26RG,51.446113,-0.346525,F,N,A,T,790000
TW26RR,51.446627,-0.346002,F,N,A,T,746000
TW26SW,51.44675,-0.340098,F,N,A,T,603000
TW26SW,51.44675,-0.340098,F,N,A,T,612950
TW27BD,51.452364,-0.359439,F,N,A,T,425850
TW27DJ,51.453744,-0.353963,F,N,A,T,485000
TW27DT,51.455198,-0.352472,F,N,A,T,442500
TW27HB,51.456898,-0.361479,L,N,A,F,290000
TW27NJ,51.453016,-0.354004,F,N,A,S,670000
TW27NP,51.451663,-0.353031,F,N,A,S,620000
TW27PZ,51.448691,-0.347626,F,N,A,S,570000
TW27SP,51.452913,-0.340292,F,N,A,S,900000
TW27SQ,51.450185,-0.340059,L,N,A,F,475000
TW31QE,51.472252,-0.358582,F,N,B,T,400000
TW31SE,51.470524,-0.352042,F,N,B,O,272500
TW31SP,51.468606,-0.352493,L,N,A,F,380000
TW31SP,51.468606,-0.352493,F,N,A,F,380000
TW31SY,51.468807,-0.357266,F,N,A,S,395000
TW31UN,51.4666,-0.3608,F,N,A,D,410000
TW32DX,51.460988,-0.360742,L,N,B,F,320000
TW32EY,51.458972,-0.361289,F,N,A,S,525000
TW32HE,51.459227,-0.359553,F,N,A,S,690000
TW32JX,51.458154,-0.354237,F,N,A,S,735000
TW32NR,51.465005,-0.351564,F,N,B,S,468500
TW32PN,51.46423,-0.351477,F,N,A,T,470000
TW33LR,51.465799,-0.374952,L,N,A,F,240000
TW33TY,51.463581,-0.365522,F,N,B,T,290001
TW34AS,51.476139,-0.35999,F,N,B,S,487950
TW34DX,51.474336,-0.363547,F,N,A,T,520000
TW34LL,51.475873,-0.380354,F,N,A,T,500000
TW45AH,51.45959,-0.382471,L,N,A,F,212000
TW45AP,51.464368,-0.383353,F,N,B,O,2870000
TW45AY,51.464196,-0.380019,L,N,A,F,209000
TW45DR,51.462569,-0.391147,L,N,A,F,267500
TW45HQ,51.462551,-0.376809,F,N,A,S,380000
TW45LE,51.458022,-0.371169,F,N,A,D,725000
TW45PH,51.448651,-0.385419,L,N,A,F,275000
TW46ES,51.471751,-0.402414,L,N,A,F,190000
TW46HS,51.468642,-0.401256,L,N,A,F,312500
TW46LS,51.477162,-0.407539,F,N,B,T,454000
TW46NB,51.474518,-0.408135,F,N,B,T,460000
TW47DR,51.47001,-0.379712,F,N,A,T,383000
TW50BH,51.478305,-0.378713,F,N,B,T,630000
TW50HQ,51.49012,-0.372172,F,N,A,S,915000
TW50JJ,51.480777,-0.376666,F,N,A,S,500000
TW50JP,51.48124,-0.377672,F,N,A,S,650000
TW50QS,51.482092,-0.369087,F,N,A,S,585000
TW50RU,51.486196,-0.372585,F,N,B,O,20000
TW50SA,51.486966,-0.368409,L,N,A,F,275000
TW50SB,51.485441,-0.368061,L,N,A,T,450000
TW50TL,51.480906,-0.35372,L,N,A,F,335000
