Pcd,Lat,Long,Duration,num_Dur,Old_Or_New,num_Old,Prd_Category_Type,num_Prd,Property_Type,num_Pro,dis_station,station_dis,station_Lat,station_Lng,dis_airport,air_dis,air_Lat,air_Lng,Price
E35TB,51.533251,-0.040701,L,1,N,2,A,1,F,1,3.222,1,51.5178,-0.0801,29.631,0,51.4654953,-0.454687267,340000
E46DP,51.626594,0.014523,F,2,N,2,A,1,S,1.5,13.752,1,51.5178,-0.0801,32.495,0,51.885,0.235,630000
E46EF,51.630124,0.00796,F,2,N,2,A,1,S,1.5,13.894,1,51.5178,-0.0801,32.364,0,51.885,0.235,646500
E46EH,51.627926,0.006563,F,2,N,2,A,1,T,1.5,13.632,1,51.5178,-0.0801,32.624,0,51.885,0.235,560000
E46ER,51.628373,0.013055,F,2,N,2,A,1,T,1.5,13.879,1,51.5178,-0.0801,32.367,0,51.885,0.235,437000
E46LW,51.61901,0.007874,L,1,N,2,A,1,F,1,12.792,1,51.5178,-0.0801,33.455,0,51.885,0.235,265000
E46NX,51.61786,-0.000584,F,2,N,2,A,1,T,1.5,12.41,1,51.5178,-0.0801,33.843,0,51.885,0.235,465000
E46QG,51.625504,-0.002227,F,2,N,2,A,1,T,1.5,13.13,1,51.5178,-0.0801,33.154,0,51.885,0.235,495000
E46RT,51.624639,-0.005776,F,2,N,2,A,1,S,1.5,12.943,1,51.5178,-0.0801,33.359,0,51.885,0.235,605000
E46SB,51.622497,-0.006217,F,2,N,2,A,1,T,1.5,12.712,1,51.5178,-0.0801,33.581,0,51.885,0.235,495000
E46SB,51.622497,-0.006217,F,2,N,2,A,1,T,1.5,12.712,1,51.5178,-0.0801,33.581,0,51.885,0.235,450000
E46SY,51.619457,-0.01522,F,2,N,2,B,2.5,S,1.5,12.161,1,51.5178,-0.0801,34.184,0,51.885,0.235,385000
E46TT,51.626399,-0.005627,F,2,N,2,A,1,D,2,13.127,1,51.5178,-0.0801,33.184,0,51.885,0.235,429000
E46XJ,51.619026,-0.003581,F,2,N,2,A,1,S,1.5,12.436,1,51.5178,-0.0801,33.829,0,51.885,0.235,320000
E46XN,51.619372,-0.002786,L,1,N,2,A,1,F,1,12.495,1,51.5178,-0.0801,33.769,0,51.885,0.235,272000
E47AG,51.634035,0.007454,L,1,N,2,A,1,F,1,14.271,1,51.5178,-0.0801,32,0,51.885,0.235,372500
E47AJ,51.63428,0.006392,L,1,N,2,B,2.5,F,1,14.265,1,51.5178,-0.0801,32.012,0,51.885,0.235,355000
E47DL,51.632052,0.007713,F,2,N,2,A,1,T,1.5,14.079,1,51.5178,-0.0801,32.184,0,51.885,0.235,535000
E47DY,51.633583,-0.002436,F,2,N,2,A,1,S,1.5,13.948,1,51.5178,-0.0801,32.382,0,51.885,0.235,784000
E47EE,51.633923,-0.000196,L,1,N,2,A,1,F,1,14.043,1,51.5178,-0.0801,32.272,0,51.885,0.235,345000
E47ET,51.630061,-0.00155,L,1,N,2,A,1,F,1,13.612,1,51.5178,-0.0801,32.691,0,51.885,0.235,275000
E47EU,51.629811,-0.001128,L,1,N,2,A,1,F,1,13.598,1,51.5178,-0.0801,32.7,0,51.885,0.235,360000
E47HL,51.627947,0.001145,F,2,N,2,A,1,T,1.5,13.473,1,51.5178,-0.0801,32.804,0,51.885,0.235,580000
E47HX,51.626692,-0.002782,F,2,N,2,A,1,S,1.5,13.235,1,51.5178,-0.0801,33.058,0,51.885,0.235,755000
E47JB,51.626852,0.000476,F,2,N,2,A,1,S,1.5,13.344,1,51.5178,-0.0801,32.932,0,51.885,0.235,720000
E47LS,51.631238,-0.012105,F,2,N,2,A,1,S,1.5,13.461,1,51.5178,-0.0801,32.946,0,51.885,0.235,565000
E47NH,51.63571,-0.008513,F,2,N,2,A,1,S,1.5,14.005,1,51.5419359,-0.143849,32.392,0,51.885,0.235,535000
E47NL,51.636677,-0.009873,F,2,N,2,B,2.5,O,7,14.023,1,51.5419359,-0.143849,32.349,0,51.885,0.235,560000
E47NZ,51.636954,-0.013502,L,1,N,2,A,1,F,1,13.882,1,51.5419359,-0.143849,32.454,0,51.885,0.235,137500
E47PD,51.639675,-0.009019,F,2,N,2,A,1,T,1.5,14.313,1,51.5419359,-0.143849,32.034,0,51.885,0.235,535000
E47PF,51.639342,-0.00688,F,2,N,2,A,1,T,1.5,14.382,1,51.5419359,-0.143849,31.989,0,51.885,0.235,435000
E47QA,51.640033,-0.011055,F,2,N,2,A,1,S,1.5,14.253,1,51.5419359,-0.143849,32.074,0,51.885,0.235,420000
E47RT,51.642797,-0.007003,F,2,N,2,B,2.5,S,1.5,14.668,1,51.5419359,-0.143849,31.665,0,51.885,0.235,285000
E47SH,51.625684,-0.018676,F,2,N,2,A,1,T,1.5,12.709,1,51.5419359,-0.143849,33.709,0,51.885,0.235,483000
E47SQ,51.62561,-0.017985,F,2,N,2,A,1,T,1.5,12.733,1,51.5178,-0.0801,33.692,0,51.885,0.235,547000
E47SS,51.630977,-0.013662,F,2,N,2,A,1,S,1.5,13.376,1,51.5419359,-0.143849,33.027,0,51.885,0.235,605000
E47UN,51.637695,-0.013152,L,1,N,2,A,1,F,1,13.961,1,51.5419359,-0.143849,32.371,0,51.885,0.235,150000
E47UN,51.637695,-0.013152,L,1,N,2,A,1,F,1,13.961,1,51.5419359,-0.143849,32.371,0,51.885,0.235,155000
E48AA,51.621946,-0.017755,F,2,N,2,A,1,F,1,12.356,1,51.5178,-0.0801,34.033,0,51.885,0.235,622500
E48AP,51.624826,-0.020577,F,2,N,2,A,1,S,1.5,12.55,1,51.5419359,-0.143849,33.859,0,51.885,0.235,540000
E48BS,51.626257,-0.015877,F,2,N,2,B,2.5,S,1.5,12.851,1,51.5178,-0.0801,33.555,0,51.885,0.235,353000
E48DL,51.620805,-0.018903,F,2,N,2,A,1,T,1.5,12.21,1,51.5178,-0.0801,34.183,0,51.885,0.235,450000
E48DL,51.620805,-0.018903,F,2,N,2,A,1,T,1.5,12.21,1,51.5178,-0.0801,34.183,0,51.885,0.235,480000
E48DT,51.619002,-0.020773,F,2,N,2,A,1,T,1.5,11.977,1,51.5178,-0.0801,34.421,0,51.885,0.235,497000
E48EF,51.619269,-0.024358,F,2,N,2,A,1,D,2,11.921,1,51.5419359,-0.143849,34.322,0,51.4654953,-0.454687267,537500
E48HE,51.61962,-0.025397,F,2,N,2,B,2.5,T,1.5,11.9,1,51.5419359,-0.143849,34.279,0,51.4654953,-0.454687267,447000
E48HR,51.615971,-0.023389,L,1,N,2,A,1,F,1,11.599,1,51.5178,-0.0801,34.2,0,51.4654953,-0.454687267,310000
E48NE,51.608987,-0.019345,F,2,N,2,A,1,T,1.5,10.975,1,51.5178,-0.0801,34.076,0,51.4654953,-0.454687267,510000
E48NF,51.608635,-0.019259,F,2,N,2,A,1,T,1.5,10.941,1,51.5178,-0.0801,34.063,0,51.4654953,-0.454687267,440000
E48NJ,51.613363,-0.0207,F,2,N,2,A,1,T,1.5,11.392,1,51.5178,-0.0801,34.223,0,51.4654953,-0.454687267,450000
E48NS,51.613705,-0.027127,F,2,N,2,A,1,T,1.5,11.275,1,51.5178,-0.0801,33.852,0,51.4654953,-0.454687267,485000
E48QD,51.611558,-0.031033,F,2,N,2,B,2.5,O,7,10.963,1,51.5178,-0.0801,33.501,0,51.4654953,-0.454687267,958624
E48QN,51.61243,-0.022474,F,2,N,2,A,1,T,1.5,11.251,1,51.5178,-0.0801,34.066,0,51.4654953,-0.454687267,460000
E48QP,51.612468,-0.022025,F,2,N,2,A,1,S,1.5,11.266,1,51.5178,-0.0801,34.095,0,51.4654953,-0.454687267,395000
E48SE,51.605106,-0.014777,F,2,N,2,B,2.5,T,1.5,10.707,1,51.5178,-0.0801,34.159,0,51.4654953,-0.454687267,440000
E48SR,51.60228,-0.015132,F,2,N,2,A,1,T,1.5,10.412,1,51.5178,-0.0801,33.996,0,51.4654953,-0.454687267,420000
E49AR,51.606356,-0.013697,F,2,N,2,A,1,T,1.5,10.864,1,51.5178,-0.0801,34.288,0,51.4654953,-0.454687267,550000
E49DN,51.609431,-0.013679,L,1,N,2,A,1,F,1,11.176,1,51.5178,-0.0801,34.446,0,51.4654953,-0.454687267,295000
E49EA,51.613271,-0.011561,F,2,N,2,A,1,S,1.5,11.625,1,51.5178,-0.0801,34.656,0,51.885,0.235,684000
E49EP,51.617983,-0.013666,F,2,N,2,A,1,D,2,12.049,1,51.5178,-0.0801,34.272,0,51.885,0.235,475000
E49EP,51.617983,-0.013666,F,2,N,2,A,1,T,1.5,12.049,1,51.5178,-0.0801,34.272,0,51.885,0.235,500000
E49HD,51.616673,-0.010141,F,2,N,2,A,1,T,1.5,12.011,1,51.5178,-0.0801,34.278,0,51.885,0.235,480000
E49HX,51.613192,0.000496,F,2,N,2,A,1,T,1.5,11.981,1,51.5178,-0.0801,34.265,0,51.885,0.235,660000
E49HX,51.613192,0.000496,F,2,N,2,A,1,T,1.5,11.981,1,51.5178,-0.0801,34.265,0,51.885,0.235,530000
E49JH,51.605491,-0.002991,L,1,N,2,A,1,F,1,11.113,1,51.5178,-0.0801,34.906,0,51.4654953,-0.454687267,310000
E49JR,51.604515,-0.004304,F,2,N,2,A,1,T,1.5,10.974,1,51.5178,-0.0801,34.776,0,51.4654953,-0.454687267,527000
E49JT,51.603469,-0.005173,F,2,N,2,A,1,T,1.5,10.843,1,51.5178,-0.0801,34.671,0,51.4654953,-0.454687267,678000
E49LG,51.607647,-0.001278,L,1,N,2,A,1,F,1,11.38,1,51.5178,-0.0801,34.867,0,51.885,0.235,285000
E49LL,51.605246,-0.002323,F,2,N,2,A,1,T,1.5,11.111,1,51.5178,-0.0801,34.935,0,51.4654953,-0.454687267,527500
E49PB,51.606715,0.001685,F,2,N,2,B,2.5,O,7,11.389,1,51.5178,-0.0801,34.865,0,51.885,0.235,2465000
E49RW,51.612198,0.00714,F,2,N,2,A,1,S,1.5,12.105,1,51.5178,-0.0801,34.15,0,51.885,0.235,1000000
E49SD,51.614796,0.006619,F,2,N,2,A,1,S,1.5,12.339,1,51.5178,-0.0801,33.91,0,51.885,0.235,750000
E49SN,51.619245,-0.006966,F,2,N,2,A,1,S,1.5,12.361,1,51.5178,-0.0801,33.921,0,51.885,0.235,512000
E49SN,51.619245,-0.006966,F,2,N,2,A,1,S,1.5,12.361,1,51.5178,-0.0801,33.921,0,51.885,0.235,540000
E49XF,51.607772,-0.010198,L,1,N,2,A,1,F,1,11.11,1,51.5178,-0.0801,34.575,0,51.4654953,-0.454687267,303000
E50DS,51.552423,-0.039632,F,2,N,2,A,1,T,1.5,4.76,1,51.5178,-0.0801,30.307,0,51.4654953,-0.454687267,1170000
E50EB,51.550738,-0.036185,F,2,N,2,A,1,T,1.5,4.758,1,51.5178,-0.0801,30.475,0,51.4654953,-0.454687267,735000
E50HB,51.554552,-0.04381,F,2,N,2,A,1,T,1.5,4.796,1,51.5178,-0.0801,30.11,0,51.4654953,-0.454687267,970000
E50LA,51.557073,-0.046703,F,2,N,2,A,1,T,1.5,4.94,1,51.5178,-0.0801,30.014,0,51.4654953,-0.454687267,1260000
E50LF,51.553682,-0.046646,L,1,N,2,A,1,F,1,4.612,1,51.5178,-0.0801,29.893,0,51.4654953,-0.454687267,625500
E50LS,51.554229,-0.044821,L,1,N,2,B,2.5,O,7,4.729,1,51.5178,-0.0801,30.032,0,51.4654953,-0.454687267,1000
E50LZ,51.552441,-0.049873,F,2,N,2,A,1,T,1.5,4.383,1,51.5178,-0.0801,29.637,0,51.4654953,-0.454687267,1086250
E50NB,51.553392,-0.043141,L,1,N,2,A,1,F,1,4.711,1,51.5178,-0.0801,30.112,0,51.4654953,-0.454687267,365000
E50NE,51.552474,-0.046957,L,1,N,2,A,1,F,1,4.486,1,51.5178,-0.0801,29.829,0,51.4654953,-0.454687267,485000
E50NL,51.553306,-0.048321,L,1,N,2,A,1,F,1,4.519,1,51.5178,-0.0801,29.77,0,51.4654953,-0.454687267,850000
E50SQ,51.555641,-0.050342,F,2,N,2,A,1,T,1.5,4.684,1,51.5178,-0.0801,29.724,0,51.4654953,-0.454687267,1061510
E58AF,51.560834,-0.0598,F,2,N,2,A,1,T,1.5,4.987,1,51.5178,-0.0801,29.311,0,51.4654953,-0.454687267,1595000
E58AG,51.560016,-0.06148,F,2,N,2,A,1,T,1.5,4.868,1,51.5178,-0.0801,29.17,0,51.4654953,-0.454687267,1015000
E58BS,51.558535,-0.05997,L,1,N,2,B,2.5,O,7,4.739,1,51.5178,-0.0801,29.209,0,51.4654953,-0.454687267,100
E58DJ,51.556693,-0.056817,F,2,N,2,A,1,T,1.5,4.615,1,51.5178,-0.0801,29.342,0,51.4654953,-0.454687267,820000
E58DP,51.55694,-0.058163,F,2,N,2,A,1,T,1.5,4.609,1,51.5178,-0.0801,29.264,0,51.4654953,-0.454687267,1277500
E58EB,51.554087,-0.054779,L,1,N,2,A,1,F,1,4.399,1,51.5178,-0.0801,29.377,0,51.4654953,-0.454687267,675000
E58GZ,51.550073,-0.059998,L,1,N,2,A,1,F,1,3.849,1,51.5178,-0.0801,28.889,0,51.4654953,-0.454687267,427500
E58HE,51.551411,-0.053335,L,1,N,2,A,1,F,1,4.171,1,51.5178,-0.0801,29.374,0,51.4654953,-0.454687267,421000
E58JU,51.551215,-0.056733,L,1,N,2,A,1,F,1,4.052,1,51.5178,-0.0801,29.144,0,51.4654953,-0.454687267,445000
E58NR,51.5543,-0.057294,L,1,N,2,A,1,F,1,4.354,1,51.5178,-0.0801,29.221,0,51.4654953,-0.454687267,595000
E58RE,51.56306,-0.06389,L,1,N,2,B,2.5,T,1.5,5.156,1,51.5178,-0.0801,29.138,0,51.4654953,-0.454687267,480000
E59BB,51.570616,-0.062414,L,1,N,2,A,1,F,1,5.999,1,51.5178,-0.0801,29.552,0,51.4654953,-0.454687267,318750
E59BJ,51.572679,-0.062644,F,2,N,2,B,2.5,T,1.5,6.221,1,51.5178,-0.0801,29.629,0,51.4654953,-0.454687267,1300000
E59FU,51.572095,-0.064877,L,1,N,2,A,1,F,1,6.114,1,51.530833,-0.123332,29.461,0,51.4654953,-0.454687267,530000
E59HH,51.568621,-0.054332,L,1,N,2,A,1,F,1,5.925,1,51.5178,-0.0801,29.982,0,51.4654953,-0.454687267,355000
E59HR,51.564285,-0.058614,F,2,N,2,B,2.5,O,7,5.378,1,51.5178,-0.0801,29.527,0,51.4654953,-0.454687267,400000
E59JT,51.561685,-0.054714,L,1,N,2,A,1,F,1,5.186,1,51.5178,-0.0801,29.673,0,51.4654953,-0.454687267,606000
E59LE,51.566761,-0.058235,F,2,N,2,B,2.5,T,1.5,5.65,1,51.5178,-0.0801,29.654,0,51.4654953,-0.454687267,1550000
E59NY,51.564899,-0.05224,L,1,N,2,A,1,F,1,5.58,1,51.5178,-0.0801,29.962,0,51.4654953,-0.454687267,900000
E59PD,51.562791,-0.050397,L,1,N,2,A,1,F,1,5.408,1,51.5178,-0.0801,29.995,0,51.4654953,-0.454687267,475000
E59QJ,51.558878,-0.051934,F,2,N,2,A,1,T,1.5,4.966,1,51.5178,-0.0801,29.743,0,51.4654953,-0.454687267,1350000
E59RQ,51.563802,-0.047352,L,1,N,2,A,1,F,1,5.594,1,51.5178,-0.0801,30.232,0,51.4654953,-0.454687267,450000
E61AR,51.537656,0.036967,F,2,N,2,A,1,T,1.5,8.394,1,51.5178,-0.0801,34.964,0,51.4654953,-0.454687267,452000
E61BL,51.538353,0.044987,F,2,N,2,A,1,T,1.5,8.95,1,51.5178,-0.0801,35.522,0,51.4654953,-0.454687267,445000
E61DE,51.539143,0.043018,F,2,N,2,A,1,T,1.5,8.841,1,51.5178,-0.0801,35.41,0,51.4654953,-0.454687267,565000
E61HH,51.535484,0.045031,F,2,N,2,A,1,T,1.5,8.877,1,51.5178,-0.0801,35.455,0,51.4654953,-0.454687267,545000
E61HZ,51.536271,0.052044,F,2,N,2,B,2.5,T,1.5,9.37,1,51.5178,-0.0801,35.947,0,51.4654953,-0.454687267,725000
E61PG,51.534153,0.04552,F,2,N,2,A,1,T,1.5,8.879,1,51.5178,-0.0801,35.456,0,51.4654953,-0.454687267,455000
E62BP,51.539543,0.064335,F,2,N,2,A,1,T,1.5,10.28,1,51.5178,-0.0801,36.856,0,51.4654953,-0.454687267,406000
E62BS,51.539621,0.061411,F,2,N,2,B,2.5,O,7,10.086,1,51.5178,-0.0801,36.661,0,51.4654953,-0.454687267,26500
E62EB,51.538408,0.055214,F,2,N,2,A,1,T,1.5,9.637,1,51.5178,-0.0801,36.213,0,51.4654953,-0.454687267,340000
E62EN,51.537067,0.055773,L,1,N,2,A,1,F,1,9.641,1,51.5178,-0.0801,36.218,0,51.4654953,-0.454687267,275000
E62ES,51.537504,0.064704,F,2,N,2,A,1,T,1.5,10.254,1,51.5178,-0.0801,36.832,0,51.4654953,-0.454687267,450000
E62HA,51.537115,0.06026,F,2,N,2,A,1,T,1.5,9.945,1,51.5178,-0.0801,36.523,0,51.4654953,-0.454687267,400000
E62HR,51.533669,0.055216,L,1,N,2,A,1,F,1,9.526,1,51.5178,-0.0801,36.101,0,51.4654953,-0.454687267,280000
E62HS,51.534405,0.054788,F,2,N,2,B,2.5,T,1.5,9.513,1,51.5178,-0.0801,36.089,0,51.4654953,-0.454687267,372000
E62JL,51.537924,0.049972,F,2,N,2,A,1,T,1.5,9.272,1,51.5178,-0.0801,35.848,0,51.4654953,-0.454687267,485000
E62LA,51.534451,0.056794,F,2,N,2,A,1,T,1.5,9.65,1,51.5178,-0.0801,36.226,0,51.4654953,-0.454687267,490000
E62NG,51.534767,0.059289,F,2,N,2,A,1,T,1.5,9.826,1,51.5178,-0.0801,36.402,0,51.4654953,-0.454687267,435000
E62PP,51.531655,0.066473,L,1,N,2,B,2.5,F,1,10.257,1,51.5178,-0.0801,36.818,0,51.4654953,-0.454687267,285000
E62PT,51.532564,0.065375,L,1,N,2,B,2.5,F,1,10.197,1,51.5178,-0.0801,36.764,0,51.4654953,-0.454687267,265000
E62SJ,51.532555,0.062332,F,2,N,2,A,1,T,1.5,9.989,1,51.5178,-0.0801,36.558,0,51.4654953,-0.454687267,365000
E63BL,51.530181,0.045385,F,2,N,2,A,1,T,1.5,8.79,1,51.5178,-0.0801,35.356,0,51.4654953,-0.454687267,455000
E63HF,51.524698,0.044188,F,2,N,2,A,1,T,1.5,8.633,1,51.5178,-0.0801,35.158,0,51.4654953,-0.454687267,455000
E63JH,51.526552,0.044646,F,2,N,2,A,1,T,1.5,8.685,1,51.5178,-0.0801,35.227,0,51.4654953,-0.454687267,450000
E63LD,51.523675,0.043032,F,2,N,2,B,2.5,T,1.5,8.544,1,51.5178,-0.0801,35.058,0,51.4654953,-0.454687267,350000
E63NN,51.525275,0.04874,F,2,N,2,A,1,T,1.5,8.953,1,51.5178,-0.0801,35.479,0,51.4654953,-0.454687267,275000
E63PE,51.524767,0.058261,L,1,N,2,A,1,F,1,9.604,1,51.5178,-0.0801,36.117,0,51.4654953,-0.454687267,185000
E63PR,51.522643,0.048608,F,2,N,2,A,1,T,1.5,8.922,1,51.5178,-0.0801,35.418,0,51.4654953,-0.454687267,365000
E63QH,51.525039,0.053516,F,2,N,2,B,2.5,T,1.5,9.28,1,51.5178,-0.0801,35.799,0,51.4654953,-0.454687267,279235
E65JL,51.520264,0.048861,F,2,N,2,A,1,T,1.5,8.927,1,51.5178,-0.0801,35.389,0,51.4654953,-0.454687267,460000
E65SS,51.514557,0.045045,F,2,N,2,A,1,T,1.5,8.667,1,51.5178,-0.0801,35.027,0,51.4654953,-0.454687267,440000
E65TD,51.512812,0.047172,F,2,N,2,A,1,D,2,8.824,1,51.5178,-0.0801,35.143,0,51.4654953,-0.454687267,505000
E65UL,51.515582,0.051793,F,2,N,2,A,1,D,2,9.13,1,51.5178,-0.0801,35.506,0,51.4654953,-0.454687267,550000
E65YH,51.518378,0.054917,F,2,N,2,A,1,T,1.5,9.342,1,51.5178,-0.0801,35.768,0,51.4654953,-0.454687267,370000
E66AF,51.525623,0.06225,F,2,N,2,A,1,T,1.5,9.887,1,51.5178,-0.0801,36.405,0,51.4654953,-0.454687267,356000
E66BL,51.529073,0.061944,F,2,N,2,A,1,T,1.5,9.907,1,51.5178,-0.0801,36.456,0,51.4654953,-0.454687267,420000
E66DE,51.527964,0.0626,L,1,N,2,A,1,F,1,9.937,1,51.5178,-0.0801,36.477,0,51.4654953,-0.454687267,222000
E66DU,51.528393,0.058136,F,2,N,2,A,1,T,1.5,9.636,1,51.5178,-0.0801,36.183,0,51.4654953,-0.454687267,450000
E66HQ,51.524889,0.061005,F,2,N,2,A,1,T,1.5,9.795,1,51.5178,-0.0801,36.306,0,51.4654953,-0.454687267,410000
E66NT,51.516163,0.063782,L,1,N,2,A,1,F,1,9.958,1,51.5178,-0.0801,36.335,0,51.4654953,-0.454687267,230000
E70AA,51.554412,0.019655,F,2,N,2,B,2.5,T,1.5,8.011,1,51.5178,-0.0801,34.284,0,51.4654953,-0.454687267,370000
E70AP,51.554627,0.017645,F,2,N,2,A,1,T,1.5,7.904,1,51.5178,-0.0801,34.157,0,51.4654953,-0.454687267,550000
E70AR,51.55445,0.017955,F,2,N,2,A,1,T,1.5,7.912,1,51.5178,-0.0801,34.172,0,51.4654953,-0.454687267,780000
E70AW,51.554873,0.017439,F,2,N,2,A,1,T,1.5,7.906,1,51.5178,-0.0801,34.151,0,51.4654953,-0.454687267,485000
E70AW,51.554873,0.017439,F,2,N,2,A,1,T,1.5,7.906,1,51.5178,-0.0801,34.151,0,51.4654953,-0.454687267,485000
E70ED,51.555897,0.022707,L,1,N,2,A,1,F,1,8.277,1,51.5178,-0.0801,34.533,0,51.4654953,-0.454687267,360000
E70JB,51.553587,0.026341,F,2,N,2,A,1,T,1.5,8.369,1,51.5178,-0.0801,34.701,0,51.4654953,-0.454687267,545050
E70JH,51.552169,0.026667,F,2,N,2,A,1,T,1.5,8.315,1,51.5178,-0.0801,34.679,0,51.4654953,-0.454687267,518500
E70JQ,51.552413,0.026606,F,2,N,2,A,1,T,1.5,8.324,1,51.5178,-0.0801,34.683,0,51.4654953,-0.454687267,562500
E70LA,51.551483,0.027343,L,1,N,2,A,1,T,1.5,8.322,1,51.5178,-0.0801,34.703,0,51.4654953,-0.454687267,420000
E70LG,51.553005,0.031392,F,2,N,2,A,1,T,1.5,8.648,1,51.5178,-0.0801,35.019,0,51.4654953,-0.454687267,764000
E70LP,51.553374,0.033948,L,1,N,2,A,1,F,1,8.825,1,51.5178,-0.0801,35.2,0,51.4654953,-0.454687267,320000
E70NT,51.550372,0.035934,F,2,N,2,A,1,T,1.5,8.805,1,51.5178,-0.0801,35.242,0,51.4654953,-0.454687267,800000
E70NU,51.550059,0.032718,L,1,N,2,A,1,F,1,8.588,1,51.5178,-0.0801,35.019,0,51.4654953,-0.454687267,360000
E70PH,51.548744,0.028145,F,2,N,2,B,2.5,O,7,8.24,1,51.5178,-0.0801,34.675,0,51.4654953,-0.454687267,760000
E78AT,51.54664,0.037469,F,2,N,2,A,1,T,1.5,8.742,1,51.5178,-0.0801,35.237,0,51.4654953,-0.454687267,555000
E78BU,51.545786,0.030191,F,2,N,2,B,2.5,T,1.5,8.239,1,51.5178,-0.0801,34.727,0,51.4654953,-0.454687267,360000
E78HE,51.543349,0.039543,F,2,N,2,A,1,T,1.5,8.75,1,51.5178,-0.0801,35.286,0,51.4654953,-0.454687267,570000
E78LZ,51.540966,0.035384,F,2,N,2,A,1,T,1.5,8.394,1,51.5178,-0.0801,34.943,0,51.4654953,-0.454687267,440000
E78NJ,51.541295,0.040793,F,2,N,2,A,1,T,1.5,8.761,1,51.5178,-0.0801,35.315,0,51.4654953,-0.454687267,331000
E78NN,51.541878,0.040357,F,2,N,2,A,1,T,1.5,8.752,1,51.5178,-0.0801,35.301,0,51.4654953,-0.454687267,380000
E78PQ,51.540929,0.041151,F,2,N,2,A,1,T,1.5,8.773,1,51.5178,-0.0801,35.33,0,51.4654953,-0.454687267,440000
E78PW,51.539421,0.040968,L,1,N,2,B,2.5,F,1,8.713,1,51.5178,-0.0801,35.279,0,51.4654953,-0.454687267,210000
E79AH,51.546179,0.0173,F,2,N,2,A,1,S,1.5,7.44,1,51.5178,-0.0801,33.877,0,51.4654953,-0.454687267,810000
E79BT,51.551245,0.017149,F,2,N,2,A,1,T,1.5,7.686,1,51.5178,-0.0801,34.018,0,51.4654953,-0.454687267,480000
E79DE,51.549743,0.01665,L,1,N,2,B,2.5,F,1,7.576,1,51.5178,-0.0801,33.939,0,51.4654953,-0.454687267,190000
E79DY,51.554633,0.015683,F,2,N,2,B,2.5,T,1.5,7.789,1,51.5178,-0.0801,34.028,0,51.4654953,-0.454687267,430000
E79EA,51.555375,0.017,F,2,N,2,A,1,T,1.5,7.91,1,51.5178,-0.0801,34.139,0,51.4654953,-0.454687267,490000
E79EB,51.555578,0.016735,F,2,N,2,A,1,T,1.5,7.906,1,51.5178,-0.0801,34.128,0,51.4654953,-0.454687267,480000
E79EH,51.554649,0.013174,F,2,N,2,A,1,T,1.5,7.643,1,51.5178,-0.0801,33.862,0,51.4654953,-0.454687267,530000
E79ET,51.556412,0.015805,F,2,N,2,A,1,T,1.5,7.901,1,51.5178,-0.0801,34.093,0,51.4654953,-0.454687267,395000
E79HS,51.542051,0.018415,F,2,N,2,A,1,T,1.5,7.329,1,51.5178,-0.0801,33.834,0,51.4654953,-0.454687267,645000
E79LS,51.544481,0.030277,F,2,N,2,A,1,T,1.5,8.191,1,51.5178,-0.0801,34.696,0,51.4654953,-0.454687267,575000
E79LT,51.544254,0.030411,L,1,N,2,A,1,F,1,8.191,1,51.5178,-0.0801,34.698,0,51.4654953,-0.454687267,335000
E79PD,51.541108,0.027185,F,2,N,2,A,1,T,1.5,7.861,1,51.5178,-0.0801,34.396,0,51.4654953,-0.454687267,415000
E79PG,51.540165,0.027114,L,1,N,2,A,1,F,1,7.823,1,51.5178,-0.0801,34.366,0,51.4654953,-0.454687267,284000
E79PR,51.540748,0.02303,F,2,N,2,B,2.5,T,1.5,7.577,1,51.5178,-0.0801,34.108,0,51.4654953,-0.454687267,650000
E79QL,51.538519,0.031295,L,1,N,2,A,1,F,1,8.043,1,51.5178,-0.0801,34.605,0,51.4654953,-0.454687267,310000
E79QX,51.53762,0.024535,F,2,N,2,A,1,T,1.5,7.567,1,51.5178,-0.0801,34.127,0,51.4654953,-0.454687267,520000
E81AD,51.544728,-0.061957,L,1,N,2,A,1,F,1,3.247,1,51.5178,-0.0801,28.574,0,51.4654953,-0.454687267,610000
E81BP,51.546536,-0.056024,F,2,N,2,B,2.5,O,7,3.603,1,51.5178,-0.0801,29.026,0,51.4654953,-0.454687267,620000
E81BZ,51.545916,-0.067502,L,1,N,2,A,1,F,1,3.246,1,51.5178,-0.0801,28.25,0,51.4654953,-0.454687267,665000
E81DP,51.545181,-0.059457,F,2,N,2,A,1,T,1.5,3.363,1,51.5178,-0.0801,28.754,0,51.4654953,-0.454687267,1260000
E81DP,51.545181,-0.059457,L,1,N,2,A,1,F,1,3.363,1,51.5178,-0.0801,28.754,0,51.4654953,-0.454687267,455500
E81EN,51.545907,-0.056051,L,1,N,2,A,1,F,1,3.541,1,51.5178,-0.0801,29.003,0,51.4654953,-0.454687267,495000
E81FL,51.549713,-0.05723,L,1,N,2,A,1,F,1,3.885,1,51.5178,-0.0801,29.058,0,51.4654953,-0.454687267,425000
E81LN,51.54832,-0.058371,L,1,N,2,A,1,F,1,3.712,1,51.5178,-0.0801,28.934,0,51.4654953,-0.454687267,450000
E81NG,51.548139,-0.067581,L,1,N,2,A,1,F,1,3.483,1,51.5178,-0.0801,28.324,0,51.4654953,-0.454687267,417000
