pcd,price,lng,lat
CR03ST,345000,-0.1066,51.3808
CR04BG,251333.33,-0.113344,51.368402
CR04BH,300000,-0.109214,51.369262
CR04BY,207000,-0.109579,51.368431
CR04EF,266000,-0.114361,51.362519
CR04FA,228875,-0.121964,51.361805
CR04FG,285000,-0.11504,51.373618
CR04FH,330000,-0.11504,51.373618
CR04FJ,229000,-0.114663,51.373702
CR04FN,235000,-0.113547,51.373252
CR04FP,278333.33,-0.11592,51.373192
CR04FR,305000,-0.116511,51.373138
CR04FS,360000,-0.114972,51.373194
CR04FT,284000,-0.114585,51.37317
CR04GA,261500,-0.114849,51.364982
CR04GF,388625,-0.1057,51.3677
CR04HB,277250,-0.104665,51.366346
CR04HP,252000,-0.107085,51.365846
CR04JH,325000,-0.113446,51.371497
CR04LF,182500,-0.109402,51.372017
CR04LR,291666.67,-0.112731,51.371081
CR04LS,118150,-0.114775,51.370628
CR04LU,177000,-0.116826,51.368611
CR04LX,230000,-0.117361,51.368179
CR04LY,285000,-0.115889,51.369747
CR04NB,226000,-0.111795,51.370769
CR04NG,280000,-0.11593,51.367356
CR04NT,250000,-0.11397,51.368898
CR04PY,132250,-0.114541,51.368988
CR04QR,250000,-0.131806,51.367313
CR04SG,204500,-0.131115,51.369469
CR04SR,258000,-0.131857,51.369589
CR04SW,265000,-0.127448,51.370957
CR04TX,203666.67,-0.129095,51.370741
CR04UB,237500,-0.13319,51.372146
CR04UR,211500,-0.126631,51.383579
CR04WG,260000,-0.117537,51.373694
CR04WL,217500,-0.116018,51.374308
CR04WN,276000,-0.116018,51.374308
CR05AQ,250000,-0.030036,51.358604
CR05AZ,369000,-0.084848,51.36856
CR05BS,298000,-0.090469,51.372977
CR05EF,360000,-0.051488,51.370951
CR05EL,310000,-0.049603,51.372718
CR05HD,350000,-0.083444,51.372602
CR05JQ,269000,-0.083748,51.369109
CR05LF,207500,-0.091223,51.373835
CR05LS,318000,-0.08047,51.370872
CR05NA,350000,-0.088665,51.374207
CR05NB,260000,-0.083925,51.37038
CR05NG,342000,-0.085986,51.367805
CR05NL,299999,-0.085552,51.374759
CR05NU,329166.67,-0.085946,51.373596
CR05PD,262500,-0.079934,51.374775
CR05PJ,250000,-0.084197,51.37488
CR05PS,340000,-0.082084,51.371788
CR05PX,355000,-0.088305,51.372843
CR05PZ,220000,-0.089161,51.373316
CR05QL,350000,-0.079802,51.373109
CR05QN,118266.67,-0.090784,51.371966
CR05QT,296250,-0.088765,51.36661
CR05QU,335000,-0.089385,51.366917
CR05QW,313500,-0.084689,51.37237
CR05RA,416666.67,-0.080193,51.363754
CR05SN,370025,-0.087088,51.364469
CR05SQ,250000,-0.086329,51.365428
CR05UA,321250,-0.086003,51.372212
CR05UE,290500,-0.087333,51.371676
CR05UR,246750,-0.084263,51.371581
CR05UT,217875,-0.083805,51.370845
CR05UU,274000,-0.082748,51.370001
CR05UX,276500,-0.081708,51.370199
CR06AH,350000,-0.075378,51.3789
CR06AL,223875,-0.074298,51.376211
CR06AP,285000,-0.075154,51.376018
CR06AQ,245500,-0.074791,51.377829
CR06BJ,325000,-0.08786,51.377647
CR06BQ,370000,-0.090224,51.37747
CR06DN,248000,-0.087858,51.383897
CR06DQ,240000,-0.084156,51.386175
CR06EA,350000,-0.086075,51.381863
CR06ED,314800,-0.085134,51.383151
CR06EU,270000,-0.087042,51.38177
CR06EX,237000,-0.075271,51.387288
CR06EY,234000,-0.087604,51.381735
CR06FJ,300000,-0.091042,51.378275
CR06HA,285000,-0.083329,51.381971
CR06HB,249000,-0.079053,51.383456
CR06HE,230000,-0.075786,51.384599
CR06HF,250000,-0.073649,51.385526
CR06HU,240000,-0.076521,51.386598
CR06JA,150000,-0.080426,51.384297
CR06JD,250000,-0.081797,51.383123
CR06JP,228000,-0.080945,51.386311
CR06JQ,218500,-0.079975,51.385791
CR06NA,174205,-0.083773,51.381249
CR06NL,300000,-0.070177,51.384695
CR06NP,247000,-0.078407,51.382744
CR06PG,336000,-0.078222,51.380295
CR06PH,98000,-0.081634,51.380153
CR06PJ,252500,-0.07877,51.380601
CR06PQ,250000,-0.087931,51.380769
CR06PR,275000,-0.084425,51.380424
CR06QB,257000,-0.082558,51.376958
CR06QD,250000,-0.082437,51.378134
CR06QE,288000,-0.081781,51.378348
CR06QF,267000,-0.081915,51.376534
CR06QQ,277000,-0.078228,51.377076
CR06QT,180000,-0.07714,51.379729
CR06QW,335000,-0.076318,51.38012
CR06RE,205000,-0.070891,51.38138
CR06RR,280000,-0.071181,51.384046
CR06SL,256250,-0.080234,51.37549
CR06SQ,226500,-0.075564,51.375162
CR06SW,265200,-0.080429,51.377696
CR06TA,253000,-0.090408,51.379271
CR06TL,122800,-0.073589,51.380777
CR06TN,233000,-0.08639,51.379134
CR06TQ,176000,-0.084122,51.376327
CR06XA,299250,-0.079144,51.377172
CR06XD,227160,-0.079756,51.377299
CR06XE,233833.33,-0.076149,51.376277
CR06XF,275000,-0.076033,51.378029
CR06XJ,210000,-0.07664,51.37794
CR06XL,200000,-0.074069,51.38859
CR06XQ,230000,-0.07495,51.388767
CR07DA,265000,-0.071378,51.380057
CR07DD,270000,-0.069936,51.38051
CR07DU,265000,-0.062284,51.384088
CR07EA,220000,-0.071631,51.379503
CR07EX,280000,-0.07103,51.379107
CR07HD,305000,-0.072927,51.377735
CR07NJ,412000,-0.040402,51.384282
CR07NT,304375,-0.039808,51.382366
CR07NX,350000,-0.037867,51.387774
CR07NZ,340000,-0.039528,51.385886
CR07PB,255000,-0.045378,51.383511
CR07QA,380000,-0.042009,51.383329
CR07QE,299500,-0.04638,51.388006
CR07QY,312500,-0.038462,51.380922
CR07TZ,260000,-0.054104,51.393962
CR07US,355000,-0.039672,51.387237
CR07UU,351999.67,-0.037213,51.386926
CR07UW,310000,-0.037891,51.3862
CR07UX,305000,-0.038868,51.386199
CR07XD,355000,-0.042481,51.38607
CR07XE,311000,-0.041661,51.387774
CR07XF,314000,-0.04358,51.387276
CR07YJ,220000,-0.058802,51.39029
CR08BE,185000,-0.051237,51.374166
CR08DB,317000,-0.03871,51.377806
CR08DD,325000,-0.037925,51.377676
CR08DF,305000,-0.036932,51.378037
CR08DN,337500,-0.032936,51.376729
CR08DQ,272500,-0.038524,51.37711
CR08DR,320000,-0.037101,51.377167
CR08EA,272500,-0.030601,51.376905
CR08EH,295000,-0.027048,51.377664
CR08JG,226000,-0.02615,51.365787
CR08LA,250727,-0.026762,51.368262
CR08LP,261000,-0.025419,51.366413
CR08NN,215000,-0.026179,51.369457
CR08NQ,200000,-0.027397,51.368542
CR08NY,250000,-0.025105,51.369717
CR08SS,385000,-0.0598,51.376556
CR08TA,219500,-0.054289,51.374028
CR08TB,285000,-0.052312,51.374903
CR08TE,197500,-0.050266,51.37468
CR08UE,278750,-0.044144,51.376071
CR09AN,295000,-0.037657,51.349991
CR09AP,199125,-0.038182,51.349802
CR09AQ,255666.67,-0.039087,51.350474
CR09DJ,255000,-0.025536,51.353358
CR09HL,219500,-0.036919,51.341391
CR09JD,222000,-0.042817,51.349232
CR09JE,195000,-0.040966,51.348518
CR09JH,216000,-0.044716,51.347456
CR09JN,180000,-0.042884,51.347309
CR09JX,242500,-0.040545,51.350309
CR09LE,265000,-0.044053,51.345836
CR09LG,254000,-0.047502,51.347116
CR09LH,230000,-0.046453,51.347126
CR09LL,245750,-0.047056,51.34781
CR09LN,244000,-0.045435,51.348107
CR09LP,238500,-0.044354,51.348206
CR09LS,277500,-0.048008,51.345695
CR09LT,152500,-0.049116,51.346649
CR09LU,236000,-0.04545,51.3454
CR09LX,250000,-0.044307,51.344923
CR20AG,427500,-0.089436,51.343599
CR20AQ,435000,-0.074534,51.345235
CR20AT,224500,-0.092133,51.345037
CR20AU,295000,-0.09338,51.34646
CR20BA,206000,-0.091102,51.348069
CR20BB,300000,-0.091096,51.348905
CR20BE,330000,-0.092302,51.348232
CR20BF,169000,-0.091701,51.350246
CR20BG,170000,-0.092737,51.348473
CR20BP,294000,-0.091801,51.354744
CR20BU,180000,-0.089525,51.351811
CR20DT,181875,-0.094833,51.350216
CR20FA,110000,-0.095381,51.350162
CR20NH,367500,-0.095543,51.347628
CR20NL,265000,-0.095814,51.341806
CR20NT,260000,-0.09083,51.343919
CR20PA,345000,-0.097451,51.352183
CR20PG,265500,-0.096601,51.351207
CR20PH,210000,-0.094298,51.348238
CR20PU,320000,-0.093771,51.349155
CR20PY,287500,-0.096273,51.353576
CR20QX,256250,-0.095455,51.348724
CR20QY,284750,-0.091821,51.345625
CR20QZ,327500,-0.091981,51.346285
CR20SB,375000,-0.088455,51.347504
CR26AA,162500,-0.098699,51.363327
CR26AP,280000,-0.101808,51.348593
CR26AS,110000,-0.098844,51.362601
CR26AU,270000,-0.102852,51.347306
CR26BG,197500,-0.101121,51.352341
CR26DF,356000,-0.106116,51.355893
CR26DL,260000,-0.10729,51.351119
CR26EJ,260000,-0.09747,51.355555
CR26FG,143750,-0.106308,51.351589
CR26GS,343750,-0.107464,51.349404
CR26JA,262875,-0.100061,51.355759
CR26JE,437500,-0.099446,51.355354
CR26JH,238000,-0.102884,51.355571
CR26JJ,258316.67,-0.101503,51.35491
CR26JN,162000,-0.101199,51.353233
CR26JP,200908.33,-0.102188,51.354679
CR26LA,249000,-0.100746,51.363495
CR26LE,240000,-0.099187,51.363344
CR26LH,260000,-0.10488,51.362195
CR26LJ,315000,-0.103502,51.362497
CR26LL,310000,-0.104346,51.364327
CR26LT,225500,-0.104532,51.365049
CR26LY,228666.67,-0.102124,51.365955
CR26LZ,248150,-0.103211,51.365379
CR26ND,230000,-0.106818,51.359088
CR26NJ,226000,-0.103818,51.356944
CR26NL,272500,-0.101365,51.357561
CR26NR,325000,-0.106215,51.363953
CR26NX,270000,-0.098902,51.357395
CR26NZ,258000,-0.106259,51.364978
CR26PG,231666.67,-0.095121,51.359195
CR26PL,294650,-0.093294,51.356144
CR26PU,143000,-0.097642,51.363535
CR26PW,213600,-0.096712,51.362755
CR26QB,221250,-0.10501,51.346856
CR26QH,290000,-0.106593,51.346764
CR26QL,275000,-0.10685,51.345761
CR26QR,270000,-0.107932,51.345995
CR26RB,100000,-0.09656,51.359479
CR27AE,230000,-0.089232,51.35954
CR27AF,309000,-0.088742,51.3575
CR27AL,350000,-0.088085,51.358118
CR27AR,273000,-0.090037,51.359526
CR27AT,275500,-0.086928,51.357614
CR27AX,315000,-0.087505,51.360654
CR27AZ,331000,-0.09002,51.359247
CR27BA,380000,-0.093769,51.362015
CR27BB,243000,-0.091263,51.36183
CR27DL,220000,-0.092296,51.361155
CR27DN,231000,-0.091773,51.360966
CR27DQ,254000,-0.09207,51.359685
CR27DR,185000,-0.091206,51.360094
CR27DS,300000,-0.092138,51.358742
CR27DW,230000,-0.092448,51.363046
CR27EA,200100,-0.089175,51.364359
CR27EF,258000,-0.089735,51.363343
CR27EN,323000,-0.084467,51.362268
CR27EP,280000,-0.083688,51.363658
CR27FE,299950,-0.087359,51.360373
CR27HB,355000,-0.087992,51.36139
CR27HF,300000,-0.083343,51.360235
CR27HY,345000,-0.078231,51.362238
CR27LB,242666.67,-0.092858,51.361811
CR28JE,200000,-0.049226,51.348116
CR28JH,290000,-0.038122,51.352904
CR28LE,212500,-0.05824,51.345487
CR28RA,450000,-0.073857,51.336743
CR28SG,270000,-0.049764,51.34728
CR28SJ,267500,-0.049918,51.346689
CR29EA,320000,-0.077742,51.334811
CR29EE,227000,-0.074185,51.329249
CR29HL,296000,-0.093017,51.330321
CR29LG,270000,-0.073813,51.329575
CR41AB,249000,-0.145466,51.411792
CR41AD,250000,-0.147118,51.409705
CR41AH,315000,-0.145458,51.410227
CR41AT,224000,-0.150139,51.410391
CR41AX,195000,-0.152097,51.409613
CR41BD,271000,-0.136177,51.402958
CR41BG,265000,-0.145088,51.410482
CR41BJ,340000,-0.143403,51.409493
CR41BP,250000,-0.134454,51.401824
CR41BQ,230500,-0.133588,51.400857
CR41BR,283500,-0.13574,51.401323
CR41DX,246000,-0.147811,51.400399
CR41ER,190000,-0.152573,51.402795
CR41FB,285000,-0.143698,51.397592
CR41FD,312000,-0.143968,51.397308
CR41FF,171500,-0.14451,51.397416
CR41GB,345000,-0.152934,51.403475
CR41GD,252500,-0.153445,51.403986
CR41GE,119250,-0.154199,51.403836
CR41GF,308400,-0.154542,51.403896
CR41HH,138500,-0.136001,51.395608
CR41JL,210200,-0.139472,51.401814
CR41JQ,210666.67,-0.148683,51.401214
CR41LW,213750,-0.131417,51.399438
CR41LX,262500,-0.124876,51.398389
CR41QS,240000,-0.129852,51.3956
CR41QT,205000,-0.128791,51.396869
CR42AD,540000,-0.15877,51.411741
CR42AJ,255000,-0.151787,51.416946
CR42AR,250000,-0.15956,51.409982
CR42AS,390000,-0.159491,51.419216
CR42BB,437500,-0.154322,51.41829
CR42BL,332000,-0.158009,51.417799
CR42BN,420000,-0.158134,51.418269
CR42BQ,420000,-0.158502,51.418409
CR42BR,417500,-0.159004,51.417734
CR42BT,397500,-0.160999,51.418628
CR42BU,465000,-0.159032,51.418112
CR42BY,395000,-0.160717,51.419128
CR42BZ,343333.33,-0.160476,51.419403
CR42DG,400000,-0.16049,51.417613
CR42DJ,500000,-0.158538,51.4168
CR42EH,457000,-0.151079,51.415604
CR42EL,267000,-0.150899,51.4165
CR42ET,565000,-0.149086,51.417245
CR42EU,545000,-0.149308,51.416718
CR42FE,314000,-0.161227,51.419684
CR42HP,300000,-0.15119,51.414625
CR42JY,257500,-0.161584,51.407918
CR42LS,240000,-0.1562,51.408859
CR42LT,305000,-0.154416,51.408804
CR42ND,160000,-0.15533,51.407541
CR42NE,255000,-0.156322,51.40646
CR42NJ,225000,-0.155008,51.41125
CR42NQ,210000,-0.154801,51.41175
CR43AJ,230000,-0.167988,51.404898
CR43AY,214000,-0.169375,51.405082
CR43AZ,184948,-0.169946,51.405181
CR43DE,325000,-0.172895,51.407313
CR43ES,200000,-0.169103,51.408666
CR43EX,300500,-0.178232,51.40834
CR43FF,247500,-0.173229,51.405439
CR43GL,305000,-0.171582,51.405979
CR43GN,250000,-0.171463,51.405726
CR43ND,375000,-0.16872,51.40134
CR43NE,265000,-0.16711,51.40492
CR43NG,250000,-0.167504,51.404423
CR43PB,250000,-0.182063,51.404551
CR43PG,170000,-0.182045,51.405747
CR43PJ,153500,-0.182045,51.405747
CR43PP,240000,-0.181251,51.407641
CR43QJ,139000,-0.17846,51.402597
CR43QL,185000,-0.180534,51.403601
CR43QW,282500,-0.172682,51.408703
CR43QZ,245000,-0.179136,51.406223
CR43RZ,227500,-0.173011,51.41378
CR43SA,171000,-0.169933,51.413076
CR43SH,248400,-0.174551,51.412671
CR44BE,279666.67,-0.169458,51.400119
CR44BT,298600,-0.168201,51.396682
CR44BX,187000,-0.176462,51.39682
CR44DR,196250,-0.173354,51.397608
CR44DU,259000,-0.181126,51.399195
CR44DW,285000,-0.181126,51.399195
CR44DX,230000,-0.179409,51.400418
CR44DY,212000,-0.180826,51.400953
CR44EG,320000,-0.167499,51.398434
CR44EH,319000,-0.169602,51.399033
CR44EN,207000,-0.167932,51.398746
CR44ES,263000,-0.171255,51.399769
CR44FE,195000,-0.1618,51.381735
CR44FF,204000,-0.162673,51.381821
CR44FH,332500,-0.164817,51.398985
CR44FY,319166.67,-0.171105,51.395244
CR44HA,276500,-0.161593,51.403017
CR44HS,144000,-0.157076,51.383055
CR44HY,228000,-0.159918,51.386364
CR44JG,275000,-0.158268,51.385573
CR44JN,260000,-0.15996,51.382821
CR44JX,150000,-0.159369,51.383936
CR44JY,203000,-0.16087,51.38378
CR44LB,210000,-0.166134,51.40173
CR44NG,182000,-0.165417,51.403392
CR44NN,220000,-0.165938,51.40296
CR51AA,299950,-0.136376,51.313816
CR51AB,245000,-0.138337,51.311806
CR51AN,265000,-0.138698,51.313538
CR51BZ,270000,-0.12529,51.299583
CR51DQ,103250,-0.137645,51.315446
CR51DY,250000,-0.122002,51.299315
CR51DZ,265000,-0.123392,51.298995
CR51EA,153000,-0.120733,51.307208
CR51EU,212000,-0.136693,51.315566
CR52BB,195000,-0.1354,51.323378
CR52BD,319000,-0.134007,51.325172
CR52BN,285000,-0.138087,51.322611
CR52BS,250000,-0.139429,51.318865
CR52BT,190000,-0.136258,51.321771
CR52DU,287000,-0.150042,51.321892
CR52ND,170000,-0.137921,51.321377
CR52NQ,300583.33,-0.136562,51.320555
CR52PE,310000,-0.15245,51.323405
CR52QB,302000,-0.150957,51.323418
CR52QF,263000,-0.155366,51.327633
CR76AD,250000,-0.11386,51.389408
CR76AF,220000,-0.115824,51.391616
CR76AP,135000,-0.114594,51.389717
CR76BF,209500,-0.120882,51.393406
CR76DA,125000,-0.118229,51.392923
CR76DE,240000,-0.118498,51.392666
CR76DR,147500,-0.118827,51.393751
CR76HT,211500,-0.116226,51.39584
CR76JF,160000,-0.118105,51.400484
CR77AA,208000,-0.094685,51.394961
CR77AB,165500,-0.096386,51.395547
CR77AD,239000,-0.094957,51.394651
CR77BD,223000,-0.101619,51.395524
CR77DA,207500,-0.105487,51.398284
CR77DB,300000,-0.105957,51.39839
CR77DG,229000,-0.106406,51.397274
CR77EQ,150000,-0.104415,51.395011
CR77HJ,275000,-0.108437,51.391605
CR77HT,150000,-0.108996,51.396515
CR77HU,215000,-0.113199,51.392185
CR77JB,275000,-0.104245,51.397392
CR77JD,285000,-0.10747,51.396212
CR77JE,299950,-0.110226,51.395267
CR77JJ,240000,-0.101583,51.397798
CR77JW,230000,-0.109435,51.393896
CR77NH,156000,-0.115818,51.401571
CR77NS,215333.33,-0.116894,51.400932
CR77QA,280000,-0.104771,51.398218
CR77QN,192333.33,-0.113198,51.400953
CR77QR,275000,-0.11171,51.401478
CR77RA,226000,-0.101067,51.397052
CR77RP,272000,-0.105549,51.401666
CR77RX,240000,-0.105944,51.401493
CR78AA,255000,-0.103522,51.402362
CR78AH,210000,-0.103966,51.402036
CR78AJ,256000,-0.113748,51.408903
CR78AW,279000,-0.103104,51.403425
CR78DD,222500,-0.100971,51.405342
CR78HA,150333.33,-0.103201,51.405603
CR78HD,215000,-0.102972,51.404862
CR78HF,273000,-0.105074,51.406191
CR78HH,295000,-0.1049,51.406575
CR78HT,302000,-0.096027,51.409381
CR78HU,205000,-0.1039,51.407809
CR78HW,250000,-0.100766,51.408144
CR78JA,130750,-0.100845,51.399989
CR78JE,184000,-0.101827,51.401624
CR78JF,193000,-0.099965,51.403887
CR78JG,280000,-0.1006,51.403825
CR78JH,285000,-0.101795,51.402388
CR78JJ,110000,-0.099632,51.40497
CR78JL,270000,-0.098383,51.406325
CR78JN,145000,-0.096845,51.404583
CR78LP,240000,-0.094035,51.401965
CR78LS,397500,-0.097497,51.400718
CR78LU,135000,-0.098799,51.399758
CR78LW,230000,-0.100016,51.401954
CR78LY,231000,-0.100581,51.401496
CR78LZ,190000,-0.101489,51.403543
CR78NA,244250,-0.098547,51.400276
CR78NE,295000,-0.098999,51.4029
CR78NH,280000,-0.098129,51.402391
CR78NQ,285000,-0.092176,51.405856
CR78NR,221000,-0.090527,51.406449
CR78NU,280000,-0.091723,51.406388
CR78NW,228666.67,-0.09076,51.406723
CR78PA,220833.33,-0.098955,51.407081
CR78PF,273000,-0.095092,51.407315
CR78PQ,250000,-0.096531,51.408669
CR78PW,240000,-0.094109,51.406759
CR78PY,320000,-0.096158,51.406235
CR78PZ,205000,-0.092167,51.407798
CR78QP,320000,-0.091564,51.404686
CR78QQ,290000,-0.09277,51.405065
CR78RB,305000,-0.098448,51.397828
CR78RW,260000,-0.095102,51.398412
CR78SL,218000,-0.102365,51.405302
CR78SR,151000,-0.09998,51.399004
CR78SU,525000,-0.093351,51.400434
CR81AY,203500,-0.110386,51.332761
CR81DD,459875,-0.105133,51.335527
CR81DH,400000,-0.10315,51.332437
CR81HN,304666.67,-0.098887,51.332764
CR81HR,330000,-0.098909,51.333268
CR82AA,257500,-0.11536,51.338192
CR82AD,233333.33,-0.113162,51.340315
CR82AX,124000,-0.113071,51.339387
CR82AZ,291000,-0.113817,51.339057
CR82BB,275000,-0.106926,51.34427
CR82BP,301000,-0.115695,51.339123
CR82BT,320000,-0.106047,51.342952
CR82BU,282500,-0.108228,51.342277
CR82DZ,295000,-0.106933,51.32981
CR82ED,115000,-0.113523,51.334313
CR82EH,245000,-0.114289,51.333507
CR82EY,425000,-0.121854,51.341237
CR82EZ,286250,-0.114747,51.338074
CR82HA,300000,-0.116271,51.338027
CR82HP,350000,-0.115621,51.332162
CR82JB,470000,-0.122563,51.341536
CR82LA,185000,-0.11712,51.339452
CR82PH,279000,-0.120291,51.334872
CR82PJ,280000,-0.119592,51.335121
CR82UU,246000,-0.116086,51.340793
CR82XT,267500,-0.114001,51.339825
CR83AH,445062.5,-0.121115,51.33895
CR83AN,360625,-0.125208,51.336452
CR83AQ,215000,-0.12425,51.335646
CR83BB,500000,-0.126042,51.337473
CR83BE,285000,-0.131064,51.334379
CR83EE,325000,-0.126307,51.342243
CR83EP,291000,-0.118984,51.339788
CR83NA,490000,-0.130825,51.343071
CR83QA,645000,-0.124955,51.342294
CR83QJ,270000,-0.12655,51.346501
CR83QY,450000,-0.123824,51.34152
CR84AB,268000,-0.12493,51.332015
CR84AU,390916.67,-0.117007,51.320763
CR84BS,88000,-0.12163,51.332312
CR84DT,245000,-0.119697,51.329386
CR84DY,237500,-0.121655,51.331
CR84EX,244666.67,-0.125322,51.331544
CR84EY,395000,-0.127504,51.333656
CR84HE,203000,-0.126156,51.32939
CR84LA,230000,-0.1244,51.334074
CR84LB,260000,-0.127916,51.333762
CR85AH,214500,-0.09223,51.321612
CR85AR,310000,-0.107924,51.321777
CR85BY,285000,-0.091371,51.318793
CR85BZ,290000,-0.08858,51.315842
CR85DG,305000,-0.095892,51.322229
CR85DY,320000,-0.107093,51.323832
CR85FE,124250,-0.107376,51.323243
CR85GX,91500,-0.084099,51.316614
CR85HQ,414375,-0.106002,51.313041
CR85JE,146000,-0.107498,51.328973
CR85JR,295000,-0.107382,51.317856
CR85JS,272000,-0.101939,51.325592
CR85LE,294000,-0.102612,51.322851
CR85NE,225000,-0.106554,51.3268
DA13PN,191750,0.175967,51.446067
DA13PW,198000,0.176585,51.446649
DA13QQ,231666.67,0.180272,51.444908
DA144AH,286500,0.103962,51.431563
DA144AP,297000,0.104676,51.430516
DA144BA,280000,0.104172,51.428628
DA144BD,291000,0.103675,51.428457
DA144BT,268000,0.107479,51.427705
DA144BW,277000,0.10379,51.428131
DA144BX,265000,0.107279,51.427367
DA144DP,286000,0.105105,51.427631
DA144DR,275000,0.105405,51.427589
DA144EF,343928.57,0.108616,51.430472
DA144EG,260000,0.107939,51.43044
DA144EN,156875,0.10762,51.430706
DA144ER,330000,0.112209,51.426343
DA144EW,320500,0.111457,51.428749
DA144EX,200000,0.109911,51.427652
DA144FF,320000,0.102829,51.427573
DA144FJ,372500,0.103544,51.427839
DA144HA,365000,0.108425,51.428515
DA144HP,193000,0.109349,51.430135
DA144HY,195000,0.104979,51.432714
DA144JA,264800,0.104519,51.433028
DA144JP,221500,0.104967,51.433398
DA144NB,287000,0.117007,51.43149
DA144PB,275000,0.122221,51.432853
DA144PP,260000,0.127367,51.433056
DA144QS,325000,0.111269,51.424354
DA144RH,295000,0.121239,51.429975
DA144SB,248000,0.129541,51.431551
DA144TB,235000,0.10408,51.429745
DA145HY,175000,0.112278,51.414732
DA145JH,182000,0.127458,51.418918
DA145JR,218687.5,0.128737,51.417033
DA145LE,176270,0.131123,51.420092
DA146AB,270000,0.100624,51.425292
DA146AJ,245000,0.09768,51.423825
DA146AL,273000,0.098936,51.423919
DA146AX,181000,0.094326,51.42188
DA146AZ,280000,0.092145,51.423564
DA146BG,355000,0.09949,51.422507
DA146BJ,285000,0.099963,51.423092
DA146DB,323000,0.098326,51.425054
DA146DF,285000,0.102804,51.424201
